time;y1;y2;y3;u1
80;0.14877780000000002;0.007832479999999975;0.05217200000000005;0.00005064
81;0.14877780000000002;0.007832479999999975;0.05283120000000002;0.00005064
82;0.15044180000000001;0.00832976000000002;0.05349040000000005;0.00005064
83;0.1519394;0.00832976000000002;0.05431440000000004;0.00005064
84;0.1536034;0.008827040000000008;0.05530320000000005;0.00005064
85;0.15476820000000002;0.008827040000000008;0.05530320000000005;0.00005064
86;0.15643220000000002;0.009158559999999982;0.056127200000000044;0.00005064
87;0.1577634;0.009324319999999997;0.056786400000000015;0.00005064
88;0.15892820000000002;0.009655840000000027;0.05744560000000004;0.00005064
89;0.16059220000000002;0.009655840000000027;0.05810480000000001;0.00005064
90;0.1615906;0.00998736;0.059258400000000044;0.00005064
91;0.163421;0.00998736;0.05958800000000003;0.00005064
92;0.163421;0.010318879999999975;0.06057680000000004;0.00005064
93;0.16441940000000002;0.010650400000000004;0.061565600000000054;0.00005064
94;0.1662498;0.010650400000000004;0.062224800000000025;0.00005064
95;0.167581;0.010816160000000019;0.06304880000000002;0.00005064
96;0.16824660000000002;0.010981919999999978;0.06304880000000002;0.00005064
97;0.16991060000000002;0.011644959999999982;0.06354320000000002;0.00005064
98;0.1712418;0.011810719999999997;0.06436720000000001;0.00005064
99;0.17240660000000002;0.011976480000000012;0.06552080000000005;0.00005064
100;0.17357140000000001;0.012307999999999986;0.06601520000000005;0.00005064
101;0.17490260000000002;0.012639520000000015;0.0665096;0.00005064
102;0.17656660000000002;0.012639520000000015;0.06733360000000005;0.00005064
103;0.17656660000000002;0.012805279999999974;0.0683224;0.00005064
104;0.1777314;0.013136800000000004;0.06914640000000002;0.00005064
105;0.17872980000000002;0.013302560000000019;0.06997040000000002;0.00005064
106;0.17989460000000002;0.013799840000000008;0.07062960000000001;0.00005064
107;0.1813922;0.013799840000000008;0.07062960000000001;0.00005064
108;0.18255700000000002;0.013965600000000022;0.07145360000000003;0.00005064
109;0.18338900000000002;0.014131359999999982;0.07227760000000003;0.00005064
110;0.1852194;0.014297119999999996;0.07310160000000002;0.00005064
111;0.1863842;0.014794399999999985;0.07359600000000002;0.00005064
112;0.18754900000000002;0.01496016;0.07458480000000003;0.00005064
113;0.18871380000000001;0.01496016;0.07540880000000003;0.00005064
114;0.18871380000000001;0.015291679999999974;0.07590320000000003;0.00005064
115;0.19021140000000003;0.015291679999999974;0.07689200000000002;0.00005064
116;0.19104340000000003;0.015623200000000004;0.07755120000000001;0.00005064
117;0.1923746;0.01578896000000002;0.07837520000000003;0.00005064
118;0.19353940000000003;0.016120479999999993;0.07837520000000003;0.00005064
119;0.19503700000000002;0.016120479999999993;0.07886960000000004;0.00005064
120;0.1963682;0.016286240000000007;0.07936400000000002;0.00005064
121;0.1970338;0.016783519999999996;0.08002320000000002;0.00005064
122;0.198365;0.01694928000000001;0.08101200000000003;0.00005064
123;0.19936340000000002;0.017280799999999985;0.08200080000000004;0.00005064
124;0.20052820000000002;0.017612320000000015;0.08233040000000003;0.00005064
125;0.20052820000000002;0.017612320000000015;0.08298960000000002;0.00005064
126;0.2015266;0.018109600000000003;0.08381360000000002;0.00005064
127;0.20285780000000003;0.018275360000000018;0.08447280000000001;0.00005064
128;0.20352340000000002;0.018772640000000007;0.08513200000000004;0.00005064
129;0.205021;0.01910415999999998;0.08595600000000003;0.00005064
130;0.2063522;0.01943568000000001;0.08595600000000003;0.00005064
131;0.207517;0.019601440000000026;0.08645040000000004;0.00005064
132;0.208349;0.01993296;0.08727440000000003;0.00005064
133;0.20951380000000003;0.020098720000000014;0.08793360000000003;0.00005064
134;0.21034580000000003;0.020596000000000003;0.08875760000000002;0.00005064
135;0.211677;0.020596000000000003;0.08925200000000003;0.00005064
136;0.21284180000000003;0.020596000000000003;0.09007600000000002;0.00005064
