time;y1;y2;y3;x1;x2;x3;s1;s2;s3;u1;u2
338;0.30120020000000003;0.49690736;0.30085520000000004;0.30110605767882737;-0.04318354990027717;0.10969970918887118;0.000053950157258252166;0.00014197667470403335;0.00009096886232853775;0;0
339;0.30120020000000003;0.49690736;0.30085520000000004;0.30108375114169994;-0.04323244631816492;0.10959284024710457;0.00005376563787056469;0.0001423904398706589;0.000091168328829421;0;0
340;0.30120020000000003;0.49624432000000007;0.30085520000000004;0.30110372571178273;-0.043279835847599625;0.10948758473832002;0.000053250130284714;0.00014291891350471847;0.00009136038226970613;0;0
341;0.30120020000000003;0.49591280000000004;0.30085520000000004;0.3011296186112789;-0.04332752400024607;0.10938251568548155;0.00005322440508456004;0.00014342673144109196;0.00009155681587701351;0;0
342;0.3008674;0.49591280000000004;0.30085520000000004;0.30116244722145113;-0.04337624024136737;0.10927784666441087;0.00005345309813066354;0.0001438890073431437;0.00009175584095117109;0;0
343;0.3008674;0.49558128;0.30085520000000004;0.3009255409809543;-0.04341834238508179;0.10917375109979259;0.000053724441480528705;0.00014437322677220455;0.00009196052941319093;0;0
344;0.30120020000000003;0.495084;0.30085520000000004;0.30081135451321384;-0.04346285112809274;0.10906874076036685;0.00005379418607686273;0.00014485693699799968;0.00009215934572300309;0;0
345;0.3010338;0.49491824000000006;0.30085520000000004;0.3009967472574274;-0.0435124274478265;0.10896434356607315;0.00005365896091344553;0.00014537157782587332;0.00009235618117965424;0;0
346;0.30120020000000003;0.49442096;0.30085520000000004;0.30097453236054605;-0.04355750098933488;0.10886259439128772;0.00005337194058214189;0.00014590085449622662;0.00009254238524048094;0;0
347;0.3010338;0.4942552;0.30085520000000004;0.3010642415668064;-0.0436054401701807;0.10876165293792532;0.00005433723980316633;0.00014638071180813345;0.00009273688844075605;0;0
348;0.30120020000000003;0.49392368000000003;0.30085520000000004;0.3009688279322364;-0.043649425217367796;0.10866091594192517;0.00005469982512121179;0.00014681923073670328;0.00009293234098691605;0;0
349;0.30120020000000003;0.49342640000000004;0.30085520000000004;0.30109769659978064;-0.04369948844817339;0.10856128984969508;0.000053568054002280796;0.0001472606947191605;0.00009312512182139354;0;0
350;0.30120020000000003;0.49309488;0.30085520000000004;0.301096844634559;-0.04374509478930031;0.10846214597764879;0.000054442814998202055;0.00014774827361948016;0.00009332261143880808;0;0
351;0.30120020000000003;0.49292912;0.30085520000000004;0.3011509655737762;-0.043791294875469816;0.10836377590621821;0.00005482175869901844;0.00014825338316702197;0.0000935257573318207;0;0
352;0.30120020000000003;0.49276336000000004;0.30085520000000004;0.3011397089371781;-0.0438353984399051;0.10826714793129491;0.00005358559291202374;0.00014877769720263374;0.00009372684909899542;0;0
353;0.3010338;0.49276336000000004;0.30085520000000004;0.3011733743439549;-0.043880065572342655;0.10817158453278805;0.00005339300385223732;0.00014929444369307432;0.00009392433216502609;0;0
354;0.3010338;0.49210032000000004;0.30085520000000004;0.3010481176553567;-0.043921731721339924;0.10807570702797678;0.0000533558725251618;0.00014975913527435304;0.00009412255103923543;0;0
355;0.30120020000000003;0.4917688;0.30102;0.3009802043863805;-0.04396457254128915;0.10797952225707383;0.000053313824596482726;0.00015023328121164126;0.00009431964237066907;0;0
356;0.30120020000000003;0.4912715200000001;0.30085520000000004;0.3011098593802393;-0.04401150086513311;0.10788543962120611;0.00005327947641522367;0.00015072394392162303;0.00009451211614003093;0;0
357;0.30120020000000003;0.49094000000000004;0.30085520000000004;0.30114018165177636;-0.044056235329238295;0.10779162130973628;0.00005335611353222561;0.00015120781529547565;0.00009471012723687534;0;0
358;0.30120020000000003;0.49077424000000003;0.30085520000000004;0.3011025679147595;-0.04409893246750684;0.10769851733582265;0.00005342734367482109;0.00015170679168499294;0.00009490906560075096;0;0
359;0.30120020000000003;0.49027696000000004;0.30085520000000004;0.30109339394643725;-0.044142287046894164;0.10760578555534928;0.00005344326145154169;0.00015219959297564374;0.00009510744564078287;0;0
360;0.3010338;0.4901112;0.3013496;0.3011164835091832;-0.044184312923516766;0.10751380827823531;0.0000538167548730326;0.00015275397102926876;0.00009530549033229345;0;0
361;0.3008674;0.48994544000000007;0.30085520000000004;0.3010005073337406;-0.04422453024756671;0.10742209526100165;0.00005390473639519323;0.00015321732258256386;0.00009549757777141406;0;0
362;0.3010338;0.48911664000000005;0.30085520000000004;0.3008897939419123;-0.044264616039907674;0.10733007832883827;0.000053594823901216934;0.00015372026632012092;0.0000956886824258469;0;0
363;0.30120020000000003;0.48895088000000003;0.30085520000000004;0.30091485728380846;-0.044307547149837534;0.10723855290977977;0.00005486631515372527;0.00015422170403455455;0.00009587647428579638;0;0
364;0.30120020000000003;0.48895088000000003;0.30085520000000004;0.3010108603570038;-0.04435303483383676;0.10714793582075999;0.00005364965775785399;0.00015469158226463347;0.00009606595747451788;0;0
365;0.30120020000000003;0.4887851200000001;0.30102;0.30107900877772453;-0.044396245580742094;0.10705850338432471;0.00005327013727675485;0.00015521724143908203;0.00009625888036141014;0;0
366;0.30120020000000003;0.48828784000000003;0.30085520000000004;0.30110023969125;-0.044437923628430784;0.1069706542124729;0.00005351371211551108;0.00015575595715431418;0.00009644770310390728;0;0
367;0.30120020000000003;0.48795632;0.30085520000000004;0.30113302633562944;-0.04448033466557352;0.1068833410714465;0.000052992490357740385;0.00015627262819783305;0.00009663891946704752;0;0
368;0.30120020000000003;0.48779056000000004;0.30085520000000004;0.30115678513224137;-0.0445212181666946;0.10679657840137248;0.00005342997481382964;0.00015683231833808455;0.00009683150517322937;0;0
