time;y1;y2;y3;x1;x2;x3
88;0.23256061012237922;0.02203813778496662;0.04639774297799615;0.4889970667176239;0.03541065412407699;0.12182068450073129
89;0.23369882845179604;0.02237017916806546;0.046561810484939105;0.4937002079815577;0.03597939316652945;0.1235512663660343
90;0.23483704678121284;0.02237017916806546;0.04705401300576797;0.49840551555009904;0.03653969974304456;0.12528917017716443
91;0.2367882782030702;0.02237017916806546;0.04771028303353982;0.5031054510467038;0.03711487216394548;0.1270121886243448
92;0.23776389391399888;0.02237017916806546;0.048530620568254634;0.5078035845107433;0.03767988819909971;0.12874283910759254
93;0.23987772795434434;0.02253619985961488;0.049022823089083505;0.5124792240185758;0.03827918783090547;0.13047008904373872
94;0.24166635675771356;0.02303426193426314;0.050335363144627186;0.5171266138021113;0.03886284490240774;0.1321958762130581
95;0.24378019079805902;0.023366303317361982;0.051319768186284954;0.5217872767148632;0.03943841916415299;0.13392631973033808
96;0.2455688196014283;0.023366303317361982;0.051647903200170896;0.5264381071494898;0.040022899056967105;0.13566825081018913
97;0.24768265364177375;0.02369834470046088;0.05246824073488567;0.5310794318270047;0.04060166259831523;0.13738673628748194
98;0.2501216929190955;0.024030386083559722;0.053288578269600484;0.5357131531650717;0.041199752905491174;0.13911894018611515
99;0.2519103217224647;0.02419640677510914;0.05394484829737234;0.5403348078847267;0.04177610321400479;0.14084743245050324
100;0.2540241557628102;0.02436242746665856;0.05525738835291602;0.5449492742849412;0.042359941636077286;0.14257003202351332
101;0.2558127845661794;0.02452844815820798;0.05624179339457379;0.5495251685657592;0.04295295208355504;0.14430743178843444
102;0.2579266186065249;0.02502651023285624;0.056405860901516745;0.5541246689954329;0.04354583764226392;0.14603158838627767
103;0.2590648369359417;0.02502651023285624;0.05689806342234564;0.5587056087491905;0.04413654094569439;0.1477539230015061
104;0.2602030552653585;0.02519253092440566;0.058210603477889325;0.5632732094255106;0.04470943504471279;0.1494865858487432
105;0.2618290814502396;0.025358551615955082;0.05870280599871819;0.5678268764008535;0.04530161102892319;0.15121137424713582
106;0.2637803128720969;0.025358551615955082;0.059195008519547086;0.5723759205236916;0.04589519748314415;0.15295046892800673
107;0.26491853120151376;0.0255245723075045;0.060179413561204854;0.5769215970419483;0.046479867845761934;0.15467738869082157
108;0.2668697626233711;0.02618865507370224;0.06034348106814781;0.5814657818978525;0.0470753686419511;0.15642069185069885
109;0.269634007137669;0.02618865507370224;0.061491953616748536;0.585993674704537;0.04768892400047847;0.15814137277377596
110;0.2717478411780145;0.027018758531449343;0.06313262868617815;0.5905122637644169;0.04828956973947471;0.15987172866001015
111;0.2745120856923124;0.027018758531449343;0.06444516874172183;0.5950284350890439;0.04889515467878139;0.161598898744711
112;0.2766259197326578;0.0275168206060976;0.06477330375560775;0.5995322906203739;0.0494987181237911;0.16333805205571086
113;0.278251945917539;0.027350799914548182;0.0654295737833796;0.6040229083279255;0.05013874544256118;0.16505887725359938
114;0.2806909851948607;0.02768284129764702;0.06608584381115143;0.6085087621102226;0.050758355195775394;0.16679253295667362
115;0.28134139566881317;0.028014882680745923;0.0670702488528092;0.6129755924376642;0.05135373823044829;0.1685097457172685
116;0.28378043494613486;0.02818090337229534;0.06723431635975215;0.6174466668440388;0.05198094781401659;0.17024657877795077
117;0.28589426898648035;0.028346924063844762;0.06805465389446697;0.6219187120516506;0.05258777842308028;0.17198745383951108
118;0.28768289778984957;0.028346924063844762;0.06903905893612473;0.6263746729765304;0.053212772418408015;0.17372422601314264
119;0.28882111611926636;0.028512944755394183;0.06953126145695362;0.630834058648259;0.053836968009524144;0.175465518704629
120;0.28882111611926636;0.028512944755394183;0.07018753148472545;0.6352747073476745;0.05445281893206691;0.1771946758813292
121;0.28947152659321884;0.0286789654469436;0.07035159899166842;0.6396933149070819;0.055053011236030826;0.1789378921559775
122;0.29207316848902865;0.029343048213141282;0.07117193652638322;0.6441362432932405;0.055667137960191085;0.1806595735423299
123;0.2930487841999573;0.029343048213141282;0.07166413904721212;0.6485586634753838;0.056285670243897204;0.1823894271706053
124;0.29402439991088597;0.029509068904690704;0.07199227406109804;0.652970337052146;0.05690925487497248;0.18411367549471697
125;0.29630083656971956;0.02967508959624012;0.0729766791027558;0.6573760582688585;0.057531729834924036;0.18585789033226208
126;0.29825206799157694;0.030173151670888444;0.07396108414441357;0.6617829796468288;0.05815069944427251;0.1875944434756532
127;0.29906508108401747;0.030173151670888444;0.07412515165135652;0.6661825118774523;0.058783276584981045;0.18933229773750743
128;0.30101631250587485;0.030339172362437862;0.07461735417218539;0.6705648876329465;0.05940551465557456;0.1910664011802677
129;0.3016667229798273;0.030837234437086122;0.07527362419995724;0.6749396105111637;0.06002877219829562;0.19279311569621263
130;0.30369925571092865;0.030837234437086122;0.07658616425550092;0.6793191425493617;0.06064538071480479;0.1945274030281984
131;0.3059756923697623;0.031003255128635544;0.07740650179021574;0.6836897605583911;0.06128310392371027;0.19625451308674452
132;0.3089025395025483;0.03116927582018496;0.07822683932493055;0.6880383876840362;0.06193811507050469;0.1979849365904113
133;0.31020336045045327;0.03183335858638264;0.07953937938047423;0.6923858537835841;0.06256246638581385;0.19971360428759688
134;0.3121545918723106;0.03199937927793206;0.08019564940824608;0.6967473892102274;0.06319743059547288;0.20145936992791866
135;0.3141058232941679;0.032829482735679226;0.08118005444990385;0.7010672551146039;0.06381876054738188;0.2031989439719754
136;0.3167074651899778;0.032995503427228644;0.08200039198461863;0.7054100567984202;0.06446402373265721;0.2049323934906767
137;0.3178456835193945;0.03316152411877806;0.08216445949156162;0.709764374887645;0.06511393465643248;0.20665353212780876
138;0.3178456835193945;0.033327544810327486;0.08314886453321939;0.7140897293411251;0.06577124434295731;0.20839025738864916
139;0.3188212992303232;0.033327544810327486;0.08331293204016234;0.7184099106054321;0.06642015474454115;0.21010896623932834
140;0.3196343123227638;0.033327544810327486;0.08413326957487716;0.7226960383344442;0.06705666415088261;0.2118408717124845
141;0.321422941126133;0.03382560688497575;0.0842973370818201;0.7269977615685833;0.06769928701650894;0.21357118207354914
142;0.32256115945554986;0.033991627576525164;0.0842973370818201;0.731292422121567;0.06835866806167075;0.21530008718209723
143;0.3245123908774072;0.03415764826807458;0.08528174212347787;0.7355832056997335;0.06900305522034618;0.21703504964486658
144;0.3251628013513596;0.03448968965117349;0.08610207965819265;0.7398698056675648;0.06964434834822589;0.21875215961090227
145;0.3267888275362408;0.03448968965117349;0.0867583496859645;0.7441556690979474;0.07028965653069957;0.22047378299587994
146;0.3293904694320506;0.03482173103427232;0.08741461971373636;0.7484314981163583;0.07093741260176696;0.22219171522317507
147;0.3311790982354198;0.035153772417371165;0.08807088974150819;0.7527001788698815;0.07160030879756596;0.2239161426549293
148;0.3323173165648366;0.03531979310892058;0.0893834297970519;0.7569791617854928;0.07226074375921397;0.22563018498774728
149;0.33524416369762267;0.03598387587511826;0.08987563231788077;0.7612243331097978;0.0729201959467493;0.22734295537822782
150;0.3370327925009919;0.036481937949766584;0.09118817237342446;0.7654623022099487;0.0735630094122042;0.22904527597819108
151;0.3393092291598255;0.036980000024414844;0.09217257741508222;0.7697013127355774;0.07423169077144419;0.23075495691705653
152;0.3420734736741234;0.036980000024414844;0.09315698245673998;0.7739300270634393;0.0748897089494156;0.23248303866801578
153;0.34386210247749266;0.037478062099063104;0.09463359001922665;0.7781523019892966;0.07554375210051639;0.23421666337182342
154;0.3456507312808619;0.037976124173711365;0.09561799506088439;0.7823610470438853;0.07621744710295848;0.23594001366313827
155;0.34662634699179057;0.037976124173711365;0.09578206256782737;0.7865809880630875;0.07689208036377537;0.23767642689911408
156;0.3484149757951598;0.03814214486526078;0.09660240010254216;0.7907865344730055;0.07756654313754816;0.23940605430944994
157;0.35036620721701717;0.03830816555681021;0.09709460262337105;0.7949878608337385;0.07824280595449853;0.24113294203803387
158;0.3526426438758507;0.03897224832300795;0.09873527769280065;0.7991882827964365;0.07890628248094074;0.24285465395976755
159;0.3554068883901486;0.039138269014557366;0.09955561522751545;0.8033822913226749;0.07957679415856568;0.2445579458239578
160;0.3571955171935179;0.039802351780755044;0.10054002026917322;0.80755636520106;0.08024771303849235;0.24628353353990995
161;0.36044756956328017;0.039802351780755044;0.1018525603247169;0.8117506466570543;0.08094219661764955;0.24798877069428565
162;0.36256140360362565;0.040134393163853886;0.10300103287331763;0.8159384970427759;0.08161188759849182;0.24970668060561407
163;0.36516304549943546;0.040134393163853886;0.1039854379149754;0.8200904710982192;0.0822901429157008;0.25142978302469754
164;0.3669516743028047;0.04079847593005163;0.10513391046357615;0.8242533537587797;0.08297497770523879;0.253155756152575
165;0.36890290572466206;0.040964496621601044;0.10513391046357615;0.8284115407386735;0.08365833306102176;0.254878979774471
166;0.37052893190954317;0.04113051731315047;0.10661051802606278;0.8325661810449598;0.08432898496550228;0.2565906928852894
167;0.3726427659498886;0.04179460007934815;0.10759492306772055;0.8367272933635359;0.08502201720431385;0.25831141135249597
168;0.3757322157011628;0.04212664146244698;0.10939966564409313;0.8408543622776066;0.08570036324365017;0.26001523690860273
169;0.37849646021546074;0.042458682845545825;0.11005593567186496;0.8450009863969361;0.08640980684226807;0.26173367433614503
170;0.3809354994927824;0.04295674492019415;0.11169661074129458;0.8491356659199483;0.08711344761051719;0.26345317066841095
171;0.3809354994927824;0.04295674492019415;0.11169661074129458;0.8532519337896107;0.08777389269439356;0.2651509199573664
172;0.3823989230591754;0.043122765611743566;0.11251694827600939;0.857368343294301;0.08847936270844035;0.2668613374698755
173;0.38532577019196146;0.04345480699484241;0.11350135331766713;0.8614545165525316;0.08917451972506935;0.26856471629414386
174;0.38711439899533073;0.043786848377941244;0.1144857583593249;0.8655537227620422;0.08986383917587565;0.2702771197487684
175;0.3889030277986999;0.04395286906949067;0.11497796088015379;0.8696731665188968;0.09054949955397491;0.2719823245131008
176;0.39036645136509296;0.044284910452589504;0.1157982984148686;0.8737642225806825;0.09126533398163;0.27369606503038507
177;0.39296809326090276;0.04445093114413893;0.11743897348429819;0.8778377570279516;0.09196501326040664;0.27540001629591293
178;0.3949193246827601;0.04445093114413893;0.118259311019013;0.8819078508172964;0.09264893093760007;0.2770982988683527
179;0.39638274824915315;0.04528103460188609;0.11858744603289892;0.8859762262517488;0.0933653862698434;0.27879205569755994
180;0.39817137705252237;0.045447055293435505;0.11924371606067077;0.890044709369348;0.09406389270490031;0.28050153739450145
