time;y1;y2;y3;u1;v3;u2
79;0.1714082;0.10496784;0.10968720000000004;0.00005064;0.5015967200000001;0.00005064
80;0.17357140000000001;0.10596240000000001;0.10968720000000004;0.00005064;0.5008916800000001;0.00005064
81;0.175901;0.10728848000000002;0.11067600000000002;0.00005064;0.50230176;0.00005064
82;0.177565;0.10811728000000001;0.11215920000000001;0.00005064;0.50230176;0.00005064
83;0.1793954;0.1092776;0.11364240000000003;0.00005064;0.50230176;0.00005064
84;0.1810594;0.1092776;0.11479600000000004;0.00005064;0.5015967200000001;0.00005064
85;0.1832226;0.11076944;0.11644400000000002;0.00005064;0.5015967200000001;0.00005064
86;0.1847202;0.11192976000000002;0.11759760000000002;0.00005064;0.5015967200000001;0.00005064
87;0.18704980000000002;0.11292432000000002;0.11891600000000002;0.00005064;0.50230176;0.00005064
88;0.18704980000000002;0.11408464000000001;0.12006960000000003;0.00005064;0.5015967200000001;0.00005064
89;0.1890466;0.11524496000000001;0.12188240000000003;0.00005064;0.5015967200000001;0.00005064
90;0.1905442;0.11607376;0.12188240000000003;0.00005064;0.5015967200000001;0.00005064
91;0.19254100000000002;0.11723408000000002;0.12287120000000001;0.00005064;0.50230176;0.00005064
92;0.19437140000000003;0.11822864;0.12451920000000002;0.00005064;0.5015967200000001;0.00005064
93;0.1962018;0.11955472;0.12583760000000002;0.00005064;0.50230176;0.00005064
94;0.19753300000000001;0.12071504000000002;0.12699120000000003;0.00005064;0.50230176;0.00005064
95;0.1995298;0.12071504000000002;0.12847440000000002;0.00005064;0.5015967200000001;0.00005064
96;0.20136020000000002;0.12187536000000002;0.12962800000000002;0.00005064;0.50230176;0.00005064
97;0.203357;0.12353296;0.13061680000000003;0.00005064;0.5015967200000001;0.00005064
98;0.20518740000000002;0.12469328000000002;0.13242960000000004;0.00005064;0.50230176;0.00005064
99;0.20518740000000002;0.12552208;0.13374800000000003;0.00005064;0.5015967200000001;0.00005064
100;0.20701780000000003;0.1266824;0.13490160000000004;0.00005064;0.50230176;0.00005064
101;0.208349;0.12751120000000002;0.13490160000000004;0.00005064;0.50230176;0.00005064
102;0.21017940000000002;0.12850576;0.13638480000000003;0.00005064;0.5008916800000001;0.00005064
103;0.21200980000000003;0.12999760000000002;0.13753840000000003;0.00005064;0.5015967200000001;0.00005064
104;0.214173;0.13132368;0.13918640000000002;0.00005064;0.50230176;0.00005064
105;0.215837;0.13198672;0.14034000000000002;0.00005064;0.50230176;0.00005064
106;0.21733460000000002;0.13198672;0.14165840000000002;0.00005064;0.5015967200000001;0.00005064
107;0.219165;0.13281552000000002;0.14314160000000004;0.00005064;0.5015967200000001;0.00005064
108;0.2209954;0.13463888000000002;0.14462480000000003;0.00005064;0.5015967200000001;0.00005064
109;0.2226594;0.13530192000000002;0.14577840000000003;0.00005064;0.5015967200000001;0.00005064
110;0.2243234;0.13679376000000001;0.14726160000000002;0.00005064;0.5015967200000001;0.00005064
111;0.2243234;0.13778832000000002;0.14858000000000002;0.00005064;0.5015967200000001;0.00005064
112;0.2259874;0.13894864;0.15022800000000003;0.00005064;0.5015967200000001;0.00005064
113;0.2276514;0.13977744;0.15022800000000003;0.00005064;0.5008916800000001;0.00005064
114;0.22964820000000002;0.14093776000000002;0.1512168;0.00005064;0.5015967200000001;0.00005064
115;0.2311458;0.14176656;0.15270000000000003;0.00005064;0.5015967200000001;0.00005064
116;0.2326434;0.14292688;0.15401840000000003;0.00005064;0.5015967200000001;0.00005064
117;0.2344738;0.14375568000000002;0.15517200000000003;0.00005064;0.5015967200000001;0.00005064
118;0.23647060000000003;0.14375568000000002;0.15649040000000003;0.00005064;0.5015967200000001;0.00005064
119;0.2376354;0.14557904000000002;0.15764400000000003;0.00005064;0.5015967200000001;0.00005064
120;0.23963220000000002;0.1465736;0.15912720000000002;0.00005064;0.5015967200000001;0.00005064
121;0.2411298;0.14740240000000002;0.16028080000000003;0.00005064;0.5015967200000001;0.00005064
122;0.2411298;0.14939152;0.16143440000000003;0.00005064;0.5015967200000001;0.00005064
123;0.24296020000000002;0.15022032000000002;0.16308240000000002;0.00005064;0.5008916800000001;0.00005064
124;0.2444578;0.15121488000000002;0.16308240000000002;0.00005064;0.5015967200000001;0.00005064
125;0.24645460000000002;0.15254096;0.1644008;0.00005064;0.50230176;0.00005064
126;0.2477858;0.15336976000000002;0.16538960000000003;0.00005064;0.5015967200000001;0.00005064
127;0.2496162;0.15386704;0.16687280000000002;0.00005064;0.5015967200000001;0.00005064
128;0.25078100000000003;0.15552464000000002;0.16802640000000002;0.00005064;0.5015967200000001;0.00005064
129;0.2527778;0.15552464000000002;0.16934480000000002;0.00005064;0.5015967200000001;0.00005064
130;0.2544418;0.15651920000000002;0.17049840000000002;0.00005064;0.5008916800000001;0.00005064
131;0.25577300000000003;0.15718224;0.17181680000000002;0.00005064;0.5015967200000001;0.00005064
132;0.257437;0.15867408000000002;0.17313520000000002;0.00005064;0.50230176;0.00005064
133;0.257437;0.15950288;0.17313520000000002;0.00005064;0.5015967200000001;0.00005064
134;0.25926740000000004;0.16049744000000002;0.17593680000000003;0.00005064;0.5015967200000001;0.00005064
135;0.2605986;0.16215504;0.17593680000000003;0.00005064;0.5015967200000001;0.00005064
136;0.2622626;0.16298384000000002;0.17709040000000004;0.00005064;0.5015967200000001;0.00005064
137;0.264093;0.16397840000000002;0.178244;0.00005064;0.5015967200000001;0.00005064
138;0.2655906;0.16497296;0.17939760000000002;0.00005064;0.5015967200000001;0.00005064
139;0.2670882;0.16613328000000002;0.18088080000000004;0.00005064;0.5008916800000001;0.00005064
140;0.269085;0.16613328000000002;0.18219920000000003;0.00005064;0.5015967200000001;0.00005064
141;0.2704162;0.16696208;0.1833528;0.00005064;0.5015967200000001;0.00005064
142;0.27191380000000004;0.1681224;0.18434160000000002;0.00005064;0.5015967200000001;0.00005064
143;0.2734114;0.16895120000000002;0.1858248;0.00005064;0.5008916800000001;0.00005064
144;0.2734114;0.17011152000000002;0.18697840000000002;0.00005064;0.5015967200000001;0.00005064
145;0.2750754;0.17110608000000002;0.18862640000000003;0.00005064;0.5015967200000001;0.00005064
146;0.276573;0.17210064000000003;0.18862640000000003;0.00005064;0.5008916800000001;0.00005064
147;0.278237;0.17326096000000002;0.1896152;0.00005064;0.5015967200000001;0.00005064
148;0.27956820000000004;0.17425552000000002;0.19093360000000004;0.00005064;0.5008916800000001;0.00005064
149;0.28123220000000004;0.17508432000000002;0.1920872;0.00005064;0.5015967200000001;0.00005064
150;0.28289620000000004;0.17641040000000002;0.19357040000000003;0.00005064;0.5015967200000001;0.00005064
151;0.28439380000000003;0.17641040000000002;0.19505360000000002;0.00005064;0.5008916800000001;0.00005064
152;0.28539220000000004;0.17740496;0.19620720000000003;0.00005064;0.5015967200000001;0.00005064
153;0.28705620000000004;0.17823376000000002;0.19769040000000004;0.00005064;0.50230176;0.00005064
154;0.28872020000000004;0.17939408;0.19867920000000003;0.00005064;0.5015967200000001;0.00005064
155;0.28872020000000004;0.18005712000000001;0.19999760000000003;0.00005064;0.5015967200000001;0.00005064
156;0.2900514;0.18121744;0.20115120000000003;0.00005064;0.5008916800000001;0.00005064
157;0.2917154;0.18237776000000003;0.20115120000000003;0.00005064;0.5008916800000001;0.00005064
158;0.293213;0.18353808000000002;0.20246960000000003;0.00005064;0.5008916800000001;0.00005064
159;0.29471060000000004;0.18436688;0.20395280000000002;0.00005064;0.5008916800000001;0.00005064
160;0.2960418;0.18536144000000002;0.20510640000000002;0.00005064;0.5008916800000001;0.00005064
161;0.2977058;0.18685328;0.20609520000000003;0.00005064;0.5008916800000001;0.00005064
162;0.2992034;0.18685328;0.20757840000000002;0.00005064;0.5008916800000001;0.00005064
163;0.3008674;0.18751632000000001;0.20889680000000002;0.00005064;0.50230176;0.00005064
164;0.30219860000000004;0.18834512;0.2098856;0.00005064;0.5008916800000001;0.00005064
165;0.3036962;0.19000272;0.21103920000000004;0.00005064;0.5008916800000001;0.00005064
166;0.3036962;0.19033424000000002;0.21235760000000004;0.00005064;0.5015967200000001;0.00005064
167;0.3051938;0.19132880000000002;0.21367600000000003;0.00005064;0.5015967200000001;0.00005064
168;0.3068578;0.19232336000000003;0.21367600000000003;0.00005064;0.5008916800000001;0.00005064
169;0.30802260000000004;0.19364944;0.21466480000000002;0.00005064;0.5015967200000001;0.00005064
170;0.30968660000000003;0.19431248;0.21581840000000002;0.00005064;0.50230176;0.00005064
171;0.3109346;0.19563856000000002;0.21730160000000004;0.00005064;0.5015967200000001;0.00005064
172;0.3125986;0.19663312000000002;0.21845520000000002;0.00005064;0.5015967200000001;0.00005064
173;0.31392980000000004;0.19663312000000002;0.2197736;0.00005064;0.5008916800000001;0.00005064
174;0.315261;0.1971304;0.22076240000000003;0.00005064;0.5008916800000001;0.00005064
175;0.316925;0.19829072;0.22224560000000004;0.00005064;0.5008916800000001;0.00005064
176;0.316925;0.1996168;0.2237288;0.00005064;0.5015967200000001;0.00005064
177;0.31808980000000003;0.20027984000000001;0.22455280000000002;0.00005064;0.50230176;0.00005064
178;0.31975380000000003;0.20127440000000002;0.22620080000000004;0.00005064;0.5015967200000001;0.00005064
179;0.3209186;0.2021032;0.22620080000000004;0.00005064;0.5015967200000001;0.00005064
180;0.3220834;0.20359504;0.22686;0.00005064;0.50230176;0.00005064
181;0.3237474;0.20409232000000002;0.2281784;0.00005064;0.5015967200000001;0.00005064
182;0.3254114;0.20508688000000003;0.22949680000000003;0.00005064;0.5008916800000001;0.00005064
183;0.3267426;0.20624720000000002;0.23065040000000003;0.00005064;0.5008916800000001;0.00005064
184;0.3279074;0.20624720000000002;0.231804;0.00005064;0.50230176;0.00005064
185;0.3295714;0.207076;0.2331224;0.00005064;0.5015967200000001;0.00005064
186;0.33073620000000004;0.2079048;0.23427600000000004;0.00005064;0.5015967200000001;0.00005064
187;0.33256660000000005;0.20906512000000002;0.23526480000000002;0.00005064;0.5008916800000001;0.00005064
188;0.33256660000000005;0.21005968000000003;0.23658320000000002;0.00005064;0.5008916800000001;0
189;0.3337314;0.21055696000000002;0.237572;0.00005064;0.5015967200000001;0
190;0.33489620000000003;0.20823632000000003;0.237572;0.00005064;0.5015967200000001;0
191;0.33672660000000004;0.20608144;0.23872560000000004;0.00005064;0.5015967200000001;0
192;0.3378914;0.20376080000000002;0.24004400000000004;0.00005064;0.5015967200000001;0
193;0.339389;0.20110864;0.24103280000000002;0.00005064;0.5015967200000001;0
194;0.34072020000000003;0.1996168;0.2420216;0;0.5015967200000001;0
195;0.3397218;0.1996168;0.242516;0;0.5015967200000001;0
196;0.33755860000000004;0.19696464000000002;0.24317520000000004;0;0.5015967200000001;0
197;0.33572820000000003;0.19480976000000003;0.24416400000000002;0;0.5015967200000001;0
198;0.3333986;0.19265488000000003;0.2451528;0;0.5008916800000001;0
199;0.3333986;0.19083152;0.24548240000000002;0;0.5008916800000001;0
200;0.3314018;0.18884240000000002;0.24597680000000002;0;0.5015967200000001;0
201;0.329405;0.18701904000000003;0.24597680000000002;0;0.5015967200000001;0
202;0.326909;0.18502992000000001;0.24614160000000002;0;0.5015967200000001;0
203;0.32491220000000004;0.18320656000000002;0.2464712;0;0.5015967200000001;0
204;0.32241620000000004;0.18154896;0.24663600000000002;0;0.5015967200000001;0
205;0.32075220000000004;0.17989136;0.24713040000000003;0;0.5015967200000001;0
206;0.3187554;0.17989136;0.24713040000000003;0;0.5015967200000001;0
207;0.3167586;0.178068;0.24713040000000003;0;0.5015967200000001;0
208;0.3145954;0.17641040000000002;0.24713040000000003;0;0.5015967200000001;0
209;0.312765;0.17508432000000002;0.2469656;0;0.5015967200000001;0
210;0.312765;0.17342672;0.24663600000000002;0;0.5015967200000001;0
211;0.3109346;0.17193488;0.2464712;0;0.5015967200000001;0
212;0.30885460000000003;0.17044304000000002;0.2464712;0;0.5008916800000001;0
213;0.3070242;0.16928272000000003;0.24630640000000004;0;0.5015967200000001;0
214;0.3051938;0.16795664000000002;0.24597680000000002;0;0.5008916800000001;0
215;0.3036962;0.16646480000000002;0.2456472;0;0.5015967200000001;0
216;0.3016994;0.16513872000000002;0.2451528;0;0.5015967200000001;0
217;0.3000354;0.16513872000000002;0.2443288;0;0.5001866400000001;0
218;0.2983714;0.16364688000000002;0.24399920000000003;0;0.5015967200000001;0
219;0.2968738;0.16248656;0.24334000000000003;0;0.5015967200000001;0
220;0.2952098;0.16132624;0.24301040000000002;0;0.5015967200000001;0
221;0.2952098;0.16000016;0.24235120000000002;0;0.5015967200000001;0
222;0.293213;0.15867408000000002;0.2420216;0;0.5015967200000001;0
223;0.2918818;0.15734800000000002;0.2420216;0;0.5001866400000001;0
224;0.2900514;0.15635344;0.2411976;0;0.5015967200000001;0
225;0.28872020000000004;0.15535888;0.24053840000000004;0;0.50230176;0
226;0.28705620000000004;0.15386704;0.23971440000000002;0;0.5015967200000001;0
227;0.28539220000000004;0.15270672000000002;0.23922000000000002;0;0.5015967200000001;0
228;0.2838946;0.15270672000000002;0.23839600000000002;0;0.5015967200000001;0
229;0.282397;0.15171216;0.237572;0;0.5001866400000001;0
230;0.2808994;0.15055184000000002;0.23707760000000003;0;0.5015967200000001;0
231;0.27940180000000003;0.14955728000000001;0.2362536;0;0.5015967200000001;0
232;0.2780706;0.14856272;0.23526480000000002;0;0.50230176;0
233;0.2780706;0.14723664;0.23460560000000003;0;0.5008916800000001;0
234;0.27624020000000005;0.14591056000000002;0.23378160000000003;0;0.5015967200000001;0
235;0.2750754;0.14475024;0.23378160000000003;0;0.5008916800000001;0
236;0.27357780000000004;0.14392144;0.23279280000000002;0;0.5008916800000001;0
237;0.2720802;0.14276112000000002;0.231804;0;0.5015967200000001;0
238;0.2705826;0.14176656;0.23114480000000004;0;0.5015967200000001;0
239;0.26925140000000003;0.14176656;0.23015600000000003;0;0.5015967200000001;0
240;0.26758740000000003;0.140772;0.22966160000000002;0;0.5015967200000001;0
241;0.2664226;0.13977744;0.22850800000000002;0;0.5015967200000001;0
242;0.2645922;0.13861712;0.22768400000000003;0;0.5008916800000001;0
243;0.2645922;0.13778832000000002;0.22669520000000004;0;0.5015967200000001;0
244;0.2635938;0.13679376000000001;0.2255416;0;0.5015967200000001;0
245;0.2620962;0.1357992;0.22455280000000002;0;0.5015967200000001;0
246;0.2604322;0.13480464;0.22455280000000002;0;0.5008916800000001;0
247;0.2594338;0.13381008;0.2242232;0;0.5008916800000001;0
248;0.2577698;0.13298128;0.22290480000000001;0;0.5015967200000001;0
249;0.2564386;0.13182096000000001;0.221916;0;0.5015967200000001;0
250;0.25494100000000003;0.13182096000000001;0.22092720000000002;0;0.5015967200000001;0
251;0.2539426;0.1308264;0.22026800000000002;0;0.50230176;0
252;0.25261140000000004;0.12999760000000002;0.21862000000000004;0;0.5015967200000001;0
253;0.25094740000000004;0.12950032;0.2179608;0;0.5008916800000001;0
254;0.249949;0.12834;0.21697200000000003;0;0.5008916800000001;0
255;0.249949;0.12751120000000002;0.21581840000000002;0;0.5015967200000001;0
256;0.2486178;0.12651664;0.21581840000000002;0;0.50230176;0
257;0.24745300000000003;0.12552208;0.2148296;0;0.5015967200000001;0
258;0.2462882;0.12485904;0.21384080000000003;0;0.5015967200000001;0
259;0.24479060000000002;0.12403024000000001;0.21285200000000004;0;0.5015967200000001;0
260;0.2436258;0.12303568000000001;0.2116984;0;0.5015967200000001;0
261;0.24229460000000003;0.12303568000000001;0.21087440000000002;0;0.5015967200000001;0
262;0.2409634;0.12187536000000002;0.2098856;0;0.5008916800000001;0
263;0.23979860000000003;0.12137808;0.20873200000000003;0;0.5015967200000001;0
264;0.23813460000000003;0.12054928000000001;0.20774320000000002;0;0.5015967200000001;0
265;0.2369698;0.1192232;0.20658960000000004;0;0.50230176;0
266;0.2369698;0.11856016;0.20560080000000003;0;0.5008916800000001;0
267;0.23580500000000001;0.11789712000000002;0.20477680000000004;0;0.50230176;0
268;0.23464020000000002;0.11706832;0.20477680000000004;0;0.5015967200000001;0
269;0.2336418;0.11607376;0.20345840000000004;0;0.5008916800000001;0
270;0.23214420000000002;0.11524496000000001;0.20263440000000002;0;0.5015967200000001;0
271;0.23081300000000002;0.11458192;0.20164560000000004;0;0.5008916800000001;0
272;0.22964820000000002;0.11375312000000001;0.20016240000000002;0;0.5008916800000001;0
273;0.2284834;0.11375312000000001;0.1991736;0;0.5015967200000001;0
274;0.22748500000000002;0.11275856000000001;0.19818480000000002;0;0.5015967200000001;0
275;0.225821;0.11209552;0.19719600000000004;0;0.5015967200000001;0
276;0.2248226;0.11126672000000001;0.19620720000000003;0;0.5008916800000001;0
277;0.2248226;0.11060368000000001;0.19521840000000001;0;0.5015967200000001;0
278;0.22382420000000003;0.10960912;0.19455920000000004;0;0.50230176;0
279;0.2223266;0.10878032000000001;0.19455920000000004;0;0.5001866400000001;0
280;0.22116180000000002;0.10795152;0.19291120000000003;0;0.5015967200000001;0
281;0.219997;0.10728848000000002;0.19192240000000002;0;0.5008916800000001;0
282;0.21883220000000003;0.10662544000000002;0.19093360000000004;0;0.5015967200000001;0
283;0.21733460000000002;0.10579664;0.18994480000000002;0;0.5015967200000001;0
284;0.21633620000000003;0.10579664;0.18879120000000002;0;0.5015967200000001;0
285;0.21533780000000002;0.10496784;0.18780240000000004;0;0.5015967200000001;0
286;0.21400660000000002;0.10413904000000002;0.18664880000000003;0;0.5015967200000001;0
287;0.21267540000000001;0.10314448000000001;0.1858248;0;0.5015967200000001;0
288;0.21267540000000001;0.10264720000000002;0.18467120000000004;0;0.5015967200000001;0
289;0.211677;0.10198416000000002;0.1833528;0;0.5008916800000001;0
290;0.21034580000000003;0.10115536;0.1833528;0;0.5001866400000001;0
291;0.209181;0.10032656000000001;0.1826936;0;0.5015967200000001;0
292;0.2081826;0.09966352;0.18186960000000002;0;0.5008916800000001;0
293;0.20685140000000002;0.09883472000000001;0.18038640000000003;0;0.5015967200000001;0
294;0.20552020000000001;0.09817168000000001;0.17972720000000003;0;0.5015967200000001;0
295;0.2048546;0.09817168000000001;0.178244;0;0.5015967200000001;0
296;0.203357;0.0976744;0.17725520000000003;0;0.5008916800000001;0
297;0.202525;0.09634832000000002;0.17643120000000004;0;0.5008916800000001;0
298;0.20136020000000002;0.09568528000000001;0.17544240000000003;0;0.5001866400000001;0
299;0.20136020000000002;0.09502224000000001;0.17428880000000002;0;0.5015967200000001;0
300;0.200029;0.0943592;0.17346480000000003;0;0.5015967200000001;0
301;0.19886420000000002;0.09336464;0.17346480000000003;0;0.5015967200000001;0
302;0.19803220000000002;0.09286736000000001;0.17247600000000002;0;0.5008916800000001;0
303;0.19686740000000003;0.09203856000000002;0.1713224;0;0.5015967200000001;0
304;0.1955362;0.09120976;0.17033360000000003;0;0.5015967200000001;0
305;0.1947042;0.09071248000000001;0.16934480000000002;0;0.5015967200000001;0
306;0.19337300000000002;0.09071248000000001;0.16835600000000003;0;0.5008916800000001;0
307;0.1923746;0.08988368;0.16736720000000002;0;0.5008916800000001;0
308;0.1915426;0.08922064000000002;0.16621360000000002;0;0.5008916800000001;0
309;0.19004500000000002;0.08839184;0.16506;0;0.5015967200000001;0
310;0.19004500000000002;0.0877288;0.16407120000000003;0;0.5015967200000001;0
311;0.1890466;0.0869;0.16324720000000004;0;0.5015967200000001;0
312;0.18754900000000002;0.08623696;0.16324720000000004;0;0.5015967200000001;0
313;0.1863842;0.08590544;0.16225840000000002;0;0.5008916800000001;0
314;0.1852194;0.08507664000000001;0.1612696;0;0.5015967200000001;0
315;0.1840546;0.08408208;0.16028080000000003;0;0.5008916800000001;0
316;0.1832226;0.08325328000000001;0.15929200000000002;0;0.5008916800000001;0
317;0.18205780000000002;0.08325328000000001;0.15830320000000003;0;0.5008916800000001;0
318;0.18072660000000002;0.08259024000000001;0.1574792;0;0.5008916800000001;0
319;0.1797282;0.08225872000000001;0.15649040000000003;0;0.5015967200000001;0
320;0.1788962;0.08109840000000001;0.15533680000000002;0;0.5015967200000001;0
321;0.1788962;0.08043536000000001;0.154348;0;0.5015967200000001;0
322;0.1777314;0.07960655999999999;0.15352400000000002;0;0.5008916800000001;0
323;0.17656660000000002;0.07927504000000002;0.15352400000000002;0;0.5015967200000001;0
