time;y1;y2;y3;u1;v3
112;0.44505300000000003;0.04993552000000001;0.15302960000000002;0.00010128;0.5015967200000001
113;0.44854740000000004;0.05093007999999999;0.15451280000000003;0.00010128;0.5015967200000001
114;0.4513762;0.05159311999999999;0.15599600000000002;0.00010128;0.5015967200000001
115;0.4548706;0.052256159999999996;0.15797360000000002;0.00010128;0.5015967200000001
116;0.4581986;0.0529192;0.15962160000000003;0.00010128;0.5015967200000001
117;0.4613602;0.05358224;0.1612696;0.00010128;0.5015967200000001
118;0.4613602;0.05358224;0.16308240000000002;0.00010128;0.5015967200000001
119;0.465021;0.05424528000000001;0.1644008;0.00010128;0.5015967200000001
120;0.4680162;0.055074080000000025;0.16604880000000002;0.00010128;0.5015967200000001
121;0.4715106;0.055571360000000014;0.16786160000000003;0.00010128;0.5015967200000001
122;0.4746722;0.05640016000000003;0.16786160000000003;0.00010128;0.5015967200000001
123;0.47750100000000006;0.05673168000000001;0.16934480000000002;0.00010128;0.5015967200000001
124;0.4814946;0.05706319999999998;0.17115760000000002;0.00010128;0.5008916800000001
125;0.4848226;0.058057760000000014;0.17297040000000002;0.00010128;0.5008916800000001
126;0.48798420000000003;0.05855504;0.17478320000000003;0.00010128;0.5008916800000001
127;0.49064660000000004;0.05938384000000002;0.17626640000000002;0.00010128;0.50230176
128;0.49430740000000006;0.060212639999999984;0.17791440000000003;0.00010128;0.50230176
129;0.4978018;0.060212639999999984;0.17939760000000002;0.00010128;0.5015967200000001
130;0.4978018;0.060544160000000014;0.18104560000000003;0.00010128;0.5008916800000001
131;0.5006306;0.06137296000000003;0.18285840000000003;0.00010128;0.50230176
132;0.5036258;0.06203599999999998;0.18434160000000002;0.00010128;0.5015967200000001
133;0.5071202;0.06269903999999998;0.18434160000000002;0.00010128;0.5015967200000001
134;0.5102818;0.06336207999999999;0.18598960000000003;0.00010128;0.5015967200000001
135;0.5134434;0.06402511999999999;0.18780240000000004;0.00010128;0.5015967200000001
136;0.5164386000000001;0.06452239999999998;0.1896152;0.00010128;0.5015967200000001
137;0.519933;0.06518543999999998;0.19076880000000002;0.00010128;0.5008916800000001
138;0.5222626;0.06601424;0.1927464;0.00010128;0.5015967200000001
139;0.5260898;0.06651151999999999;0.19455920000000004;0.00010128;0.5015967200000001
140;0.529085;0.06651151999999999;0.1960424;0.00010128;0.5015967200000001
141;0.529085;0.06717456;0.19769040000000004;0.00010128;0.50230176
142;0.5319138;0.06800336000000001;0.199668;0.00010128;0.5015967200000001
143;0.5350754;0.06833487999999999;0.2009864;0.00010128;0.5008916800000001
144;0.5380706000000001;0.06949519999999998;0.2009864;0.00010128;0.5015967200000001
145;0.5410658;0.06999248000000002;0.20263440000000002;0.00010128;0.5015967200000001
146;0.544061;0.07048976000000001;0.20444720000000002;0.00010128;0.5015967200000001
147;0.5472226;0.07098704;0.2059304;0.00010128;0.5015967200000001
148;0.5497186000000001;0.07214736;0.20790800000000004;0.00010128;0.5015967200000001
149;0.5527138;0.07247888000000002;0.20955600000000002;0.00010128;0.5015967200000001
150;0.5558754;0.07314192000000003;0.21103920000000004;0.00010128;0.5015967200000001
151;0.559037;0.07314192000000003;0.21268720000000002;0.00010128;0.5015967200000001
152;0.559037;0.07397071999999999;0.2143352;0.00010128;0.5015967200000001
153;0.5616994;0.07446799999999998;0.21565360000000003;0.00010128;0.5015967200000001
154;0.5648610000000001;0.07496528000000002;0.2174664;0.00010128;0.5015967200000001
155;0.5683554;0.07595984;0.2174664;0.00010128;0.5015967200000001
156;0.5708514;0.07645712000000002;0.21878480000000003;0.00010128;0.5015967200000001
157;0.5738466;0.07712016;0.22076240000000003;0.00010128;0.50230176
158;0.576509;0.07794896000000001;0.2224104;0.00010128;0.50230176
159;0.5801698;0.07861200000000002;0.22389360000000003;0.00010128;0.5015967200000001
160;0.582333;0.0794408;0.2255416;0.00010128;0.5015967200000001
161;0.5854946000000001;0.08010384000000001;0.2273544;0.00010128;0.5015967200000001
162;0.5878242;0.08010384000000001;0.22883760000000003;0.00010128;0.5015967200000001
163;0.5878242;0.08060112;0.23032080000000002;0.00010128;0.5008916800000001
164;0.5909858;0.08126416;0.23213360000000002;0.00010128;0.5008916800000001
165;0.5943138;0.08209296000000002;0.2336168;0;0.5015967200000001
166;0.5941474;0.08259024000000001;0.2336168;0;0.5015967200000001
167;0.5896546;0.08325328000000001;0.23460560000000003;0;0.5015967200000001
168;0.5858274000000001;0.08408208;0.2362536;0;0.5008916800000001
169;0.5811682;0.08424784000000002;0.23773680000000003;0;0.5008916800000001
170;0.5761762;0.08540816000000001;0.2393848;0;0.5015967200000001
171;0.5718498000000001;0.08607120000000001;0.2407032;0;0.5015967200000001
172;0.5675234;0.08656848;0.2420216;0;0.50230176
173;0.562365;0.08739728;0.24350480000000002;0;0.5015967200000001
174;0.562365;0.08739728;0.24449360000000003;0;0.50230176
175;0.5585378000000001;0.08806032;0.24614160000000002;0;0.5015967200000001
176;0.5542114;0.08888912000000002;0.24746;0;0.5015967200000001
177;0.5497186000000001;0.0893864;0.24746;0;0.5015967200000001
178;0.5455586;0.09004944000000001;0.24861360000000002;0;0.50230176
179;0.5412322;0.09087824;0.2496024;0;0.5015967200000001
180;0.5367394000000001;0.09170704000000002;0.2505912;0;0.5015967200000001
181;0.5327458;0.09203856000000002;0.2519096;0;0.5015967200000001
182;0.5289186;0.09286736000000001;0.2528984;0;0.5008916800000001
183;0.5245922000000001;0.09336464;0.25388720000000004;0;0.5015967200000001
184;0.5205986;0.09336464;0.2545464;0;0.5015967200000001
185;0.5205986;0.09336464;0.2555352;0;0.5015967200000001
186;0.516605;0.09386192000000002;0.2563592;0;0.5015967200000001
187;0.5126114;0.0943592;0.25701840000000004;0;0.5015967200000001
188;0.5087842;0.09469072;0.258172;0;0.5015967200000001
189;0.5046242000000001;0.09485648000000002;0.258172;0;0.50230176
190;0.500797;0.09502224000000001;0.25883120000000004;0;0.5015967200000001
191;0.4969698;0.09535376000000001;0.25932560000000004;0;0.5015967200000001
192;0.49264340000000006;0.09585104;0.25982000000000005;0;0.5015967200000001
193;0.4894818;0.09585104;0.2603144;0;0.5015967200000001
194;0.4853218;0.09618256;0.26097360000000003;0;0.5015967200000001
195;0.4809954;0.09618256;0.2613032;0;0.5015967200000001
196;0.47783380000000003;0.09618256;0.26196240000000004;0;0.5015967200000001
197;0.47783380000000003;0.0968456;0.262292;0;0.5015967200000001
198;0.47400660000000006;0.0976744;0.26278640000000003;0;0.5015967200000001
199;0.47051220000000005;0.0976744;0.26278640000000003;0;0.5015967200000001
200;0.46701780000000004;0.09800592;0.26295120000000005;0;0.5015967200000001
201;0.4631906;0.09817168000000001;0.26328080000000004;0;0.5015967200000001
202;0.4598626;0.09866896;0.2634456;0;0.5015967200000001
203;0.4562018;0.09883472000000001;0.26410480000000003;0;0.5015967200000001
204;0.4528738;0.09916624000000002;0.2642696;0;0.5008916800000001
205;0.4493794;0.09916624000000002;0.2644344;0;0.5015967200000001
206;0.4462178;0.09966352;0.2644344;0;0.5015967200000001
207;0.4462178;0.09966352;0.2644344;0;0.5015967200000001
208;0.44255700000000003;0.09966352;0.264764;0;0.5015967200000001
209;0.4393954;0.09999504000000001;0.264764;0;0.5015967200000001
210;0.4362338;0.1001608;0.2649288;0;0.5015967200000001
211;0.4330722;0.10082384;0.2649288;0;0.5015967200000001
212;0.4295778;0.10098960000000001;0.2649288;0;0.5008916800000001
213;0.42658260000000003;0.10098960000000001;0.2649288;0;0.5015967200000001
214;0.42342100000000005;0.10115536;0.2649288;0;0.5015967200000001
215;0.4205922;0.10132112000000001;0.2644344;0;0.5015967200000001
216;0.41743060000000004;0.1018184;0.2644344;0;0.5015967200000001
217;0.4144354;0.10198416000000002;0.2642696;0;0.50230176
218;0.4112738;0.10198416000000002;0.26410480000000003;0;0.5015967200000001
219;0.4112738;0.10198416000000002;0.26410480000000003;0;0.5015967200000001
220;0.408445;0.10231568000000002;0.2634456;0;0.5008916800000001
221;0.4054498;0.10264720000000002;0.2634456;0;0.5015967200000001
222;0.4024546;0.10264720000000002;0.26328080000000004;0;0.50230176
223;0.39979220000000004;0.10297872;0.263116;0;0.5015967200000001
224;0.3966306;0.10314448000000001;0.26278640000000003;0;0.5015967200000001
225;0.3939682;0.10297872;0.26245680000000005;0;0.5015967200000001
226;0.3911394;0.10314448000000001;0.262292;0;0.5015967200000001
227;0.3883106;0.10364176;0.26196240000000004;0;0.5015967200000001
228;0.3856482;0.10364176;0.26146800000000003;0;0.5015967200000001
229;0.38298580000000004;0.10364176;0.2613032;0;0.5015967200000001
230;0.38298580000000004;0.10397328;0.26097360000000003;0;0.50230176
231;0.3806562;0.10413904000000002;0.2603144;0;0.5015967200000001
232;0.37782740000000004;0.10413904000000002;0.25982000000000005;0;0.5015967200000001
233;0.37533140000000004;0.10413904000000002;0.25982000000000005;0;0.5015967200000001
234;0.37283540000000004;0.1043048;0.2594904;0;0.5015967200000001
235;0.37017300000000003;0.10463632;0.258996;0;0.5015967200000001
236;0.3680098;0.1043048;0.25833680000000003;0;0.5015967200000001
237;0.36518100000000003;0.10463632;0.2580072;0;0.5015967200000001
238;0.3625186;0.10480208000000002;0.2571832;0;0.5015967200000001
239;0.36018900000000004;0.10463632;0.25652400000000003;0;0.5008916800000001
240;0.35769300000000004;0.10480208000000002;0.25619440000000004;0;0.5015967200000001
241;0.3553634;0.10480208000000002;0.2555352;0;0.5015967200000001
242;0.3553634;0.10480208000000002;0.254876;0;0.5015967200000001
243;0.35270100000000004;0.10480208000000002;0.2542168;0;0.5015967200000001
244;0.3505378;0.10480208000000002;0.2542168;0;0.5015967200000001
245;0.3482082;0.10496784;0.25355760000000005;0;0.5015967200000001
246;0.34587860000000004;0.10480208000000002;0.2528984;0;0.5015967200000001
247;0.3437154;0.10496784;0.252404;0;0.50230176
248;0.3412194;0.10496784;0.2519096;0;0.50230176
249;0.3388898;0.10480208000000002;0.2514152;0;0.5015967200000001
250;0.33672660000000004;0.10480208000000002;0.25026160000000003;0;0.5015967200000001
251;0.3345634;0.10480208000000002;0.24993200000000002;0;0.5015967200000001
252;0.33256660000000005;0.10480208000000002;0.24910800000000002;0;0.5015967200000001
253;0.33256660000000005;0.10480208000000002;0.24844880000000003;0;0.5015967200000001
254;0.3300706;0.1043048;0.24746;0;0.5015967200000001
255;0.3279074;0.10463632;0.24663600000000002;0;0.50230176
256;0.326077;0.10480208000000002;0.24663600000000002;0;0.5015967200000001
257;0.3237474;0.10463632;0.24597680000000002;0;0.5015967200000001
258;0.3217506;0.1043048;0.2451528;0;0.5015967200000001
259;0.31975380000000003;0.10413904000000002;0.24399920000000003;0;0.5015967200000001
260;0.3175906;0.1043048;0.24334000000000003;0;0.5015967200000001
261;0.31559380000000004;0.1043048;0.24235120000000002;0;0.5015967200000001
262;0.3137634;0.10413904000000002;0.24136240000000003;0;0.5030068000000001
263;0.3117666;0.10413904000000002;0.24053840000000004;0;0.5015967200000001
264;0.3117666;0.10413904000000002;0.23954960000000003;0;0.5015967200000001
265;0.3095202;0.10413904000000002;0.23856080000000002;0;0.5015967200000001
266;0.30719060000000004;0.10413904000000002;0.237572;0;0.5008916800000001
267;0.30552660000000004;0.10397328;0.237572;0;0.5015967200000001
268;0.30386260000000004;0.10331024;0.23658320000000002;0;0.5008916800000001
269;0.3018658;0.10331024;0.23608880000000002;0;0.5015967200000001
270;0.299869;0.10314448000000001;0.23510000000000003;0;0.5015967200000001
271;0.29803860000000004;0.10314448000000001;0.23411120000000002;0;0.5015967200000001
272;0.2960418;0.10314448000000001;0.23328720000000003;0;0.5015967200000001
273;0.2942114;0.10281296000000001;0.231804;0;0.5015967200000001
274;0.292381;0.10281296000000001;0.23114480000000004;0;0.5015967200000001
275;0.292381;0.10281296000000001;0.23032080000000002;0;0.50230176
276;0.2908834;0.10264720000000002;0.22949680000000003;0;0.5008916800000001
277;0.28872020000000004;0.10231568000000002;0.22834320000000002;0;0.5015967200000001
278;0.28688980000000003;0.10231568000000002;0.22834320000000002;0;0.5015967200000001
279;0.28522580000000003;0.10198416000000002;0.2273544;0;0.5015967200000001
280;0.2833954;0.10198416000000002;0.22636560000000003;0;0.5015967200000001
281;0.281565;0.1018184;0.22521200000000002;0;0.5015967200000001
282;0.279901;0.10165264000000002;0.22438800000000003;0;0.5008916800000001
283;0.278237;0.10115536;0.22323440000000003;0;0.5015967200000001
284;0.2764066;0.10115536;0.22224560000000004;0;0.5015967200000001
285;0.274909;0.10115536;0.22092720000000002;0;0.5015967200000001
286;0.274909;0.10082384;0.22026800000000002;0;0.50230176
287;0.2730786;0.10082384;0.21894960000000002;0;0.5015967200000001
288;0.271581;0.1001608;0.2179608;0;0.5015967200000001
289;0.2697506;0.09999504000000001;0.2179608;0;0.5015967200000001
290;0.26758740000000003;0.09982928000000002;0.21730160000000004;0;0.5015967200000001
291;0.2664226;0.09966352;0.21598320000000004;0;0.5015967200000001
292;0.26442580000000004;0.099332;0.2148296;0;0.5015967200000001
293;0.26276180000000005;0.09916624000000002;0.21400560000000002;0;0.50230176
294;0.2610978;0.09866896;0.21285200000000004;0;0.5015967200000001
295;0.2596002;0.09866896;0.21186320000000003;0;0.5015967200000001
296;0.2581026;0.09817168000000001;0.21103920000000004;0;0.5008916800000001
297;0.2581026;0.09817168000000001;0.2098856;0;0.5015967200000001
298;0.256605;0.0976744;0.20889680000000002;0;0.5015967200000001
299;0.25494100000000003;0.0976744;0.20790800000000004;0;0.5015967200000001
300;0.2534434;0.0968456;0.20790800000000004;0;0.5015967200000001
301;0.2517794;0.09667984000000002;0.20658960000000004;0;0.5015967200000001
302;0.2504482;0.09618256;0.20560080000000003;0;0.50230176
303;0.2487842;0.09585104;0.20461200000000002;0;0.50230176
304;0.24745300000000003;0.09568528000000001;0.20312880000000003;0;0.5008916800000001
305;0.24595540000000002;0.09535376000000001;0.20246960000000003;0;0.5015967200000001
306;0.2444578;0.09502224000000001;0.20164560000000004;0;0.50230176
307;0.24296020000000002;0.09469072;0.20016240000000002;0;0.5008916800000001
308;0.24296020000000002;0.09469072;0.1991736;0;0.5015967200000001
309;0.2411298;0.09402768;0.19818480000000002;0;0.5015967200000001
310;0.239965;0.09386192000000002;0.19703120000000002;0;0.5015967200000001
311;0.23813460000000003;0.09369616;0.19703120000000002;0;0.5015967200000001
312;0.2368034;0.09303312;0.19620720000000003;0;0.5015967200000001
313;0.2351394;0.0927016;0.19521840000000001;0;0.50230176
314;0.23397460000000003;0.09220432;0.19373520000000002;0;0.50230176
315;0.23247700000000002;0.0918728;0.1927464;0;0.5015967200000001
316;0.2309794;0.09170704000000002;0.19175760000000003;0;0.5015967200000001
317;0.2294818;0.09120976;0.19076880000000002;0;0.5008916800000001
318;0.2281506;0.09038096000000001;0.18978000000000003;0;0.50230176
319;0.2268194;0.09038096000000001;0.18879120000000002;0;0.5015967200000001
320;0.2268194;0.0902152;0.18763760000000002;0;0.50230176
321;0.22532180000000002;0.08971792;0.18631920000000002;0;0.5001866400000001
322;0.224157;0.08922064000000002;0.18631920000000002;0;0.5015967200000001
323;0.2226594;0.08888912000000002;0.18566000000000002;0;0.5008916800000001
324;0.22116180000000002;0.08872336;0.18467120000000004;0;0.5015967200000001
325;0.21983060000000001;0.08839184;0.1833528;0;0.5008916800000001
326;0.218333;0.0877288;0.1826936;0;0.5008916800000001
327;0.21716820000000003;0.08723152;0.18137520000000001;0;0.5008916800000001
328;0.21567060000000002;0.0869;0.18038640000000003;0;0.5015967200000001
329;0.2146722;0.0869;0.17939760000000002;0;0.5015967200000001
330;0.2146722;0.08623696;0.178244;0;0.5015967200000001
331;0.2130082;0.08590544;0.17725520000000003;0;0.5015967200000001
332;0.21184340000000002;0.08540816000000001;0.17626640000000002;0;0.5015967200000001
333;0.21034580000000003;0.08507664000000001;0.17544240000000003;0;0.5015967200000001
334;0.209181;0.08424784000000002;0.17544240000000003;0;0.5015967200000001
335;0.2080162;0.08408208;0.17428880000000002;0;0.5008916800000001
336;0.2063522;0.08341904;0.17330000000000004;0;0.5008916800000001
337;0.20535380000000003;0.08292176000000001;0.17231120000000003;0;0.5015967200000001
338;0.20385620000000002;0.08259024000000001;0.17115760000000002;0;0.5008916800000001
339;0.202525;0.08209296000000002;0.17033360000000003;0;0.50230176
340;0.2015266;0.08209296000000002;0.16934480000000002;0;0.5015967200000001
341;0.200029;0.08159568;0.1681912;0;0.50230176
342;0.200029;0.08126416;0.16720240000000003;0;0.5015967200000001
343;0.19886420000000002;0.08060112;0.16621360000000002;0;0.5008916800000001
344;0.19753300000000001;0.08010384000000001;0.16621360000000002;0;0.5015967200000001
345;0.1963682;0.07960655999999999;0.16522480000000003;0;0.5008916800000001
346;0.19520340000000003;0.07927504000000002;0.16407120000000003;0;0.5015967200000001
347;0.1937058;0.07861200000000002;0.16324720000000004;0;0.5008916800000001
348;0.19270740000000003;0.07794896000000001;0.16209360000000003;0;0.5008916800000001
349;0.1915426;0.07745168;0.1612696;0;0.50230176
350;0.19004500000000002;0.0769544;0.16028080000000003;0;0.50230176
351;0.18871380000000001;0.0769544;0.15929200000000002;0;0.5015967200000001
352;0.1872162;0.07645712000000002;0.15830320000000003;0;0.5015967200000001
353;0.1872162;0.07612560000000002;0.15731440000000002;0;0.5008916800000001
354;0.18621780000000002;0.07546256000000001;0.15649040000000003;0;0.5008916800000001
355;0.1847202;0.07496528000000002;0.15533680000000002;0;0.5008916800000001
356;0.1835554;0.07430224000000002;0.15533680000000002;0;0.5015967200000001
357;0.18255700000000002;0.07397071999999999;0.15418320000000002;0;0.5015967200000001
358;0.1813922;0.07347344;0.15335920000000003;0;0.5015967200000001
359;0.17989460000000002;0.07297616000000001;0.15237040000000002;0;0.5015967200000001
360;0.179229;0.07247888000000002;0.15138160000000003;0;0.5015967200000001
361;0.17789780000000002;0.07165008;0.1505576;0;0.50230176
362;0.17656660000000002;0.07165008;0.14923920000000002;0;0.5015967200000001
363;0.17573460000000002;0.07115280000000002;0.14858000000000002;0;0.5015967200000001
364;0.17573460000000002;0.07065552000000003;0.14759120000000003;0;0.5015967200000001
365;0.17440340000000001;0.07015823999999998;0.14643760000000003;0;0.50230176
366;0.17323860000000002;0.06966096;0.14561360000000004;0;0.5015967200000001
367;0.17190740000000002;0.06932944000000002;0.14561360000000004;0;0.5008916800000001
368;0.17074260000000002;0.06850064;0.14462480000000003;0;0.5015967200000001
