time;y1;y2;y3;x1;x2;x3;s1;s2;s3;u1;u2
70;0.3245794;0.08988368;0.12402480000000002;0.31985864082337206;0.08235823359306589;0.11832594236828362;0.000017548359086987865;0.0000034012688087906475;0.0000018363079520750828;0.00010128;0.00005064
71;0.3280738;0.09071248000000001;0.12600240000000001;0.323796916862852;0.08315076377530835;0.12017337196987161;0.000017565641134494818;0.0000034284120406141282;0.0000018622017270242052;0.00010128;0.00005064
72;0.332733;0.0918728;0.12830960000000002;0.32764980587895876;0.08393182603462508;0.12201480075681508;0.000017289795741395733;0.000003458825093174966;0.0000018909941052311685;0.00010128;0.00005064
73;0.33656020000000003;0.09286736000000001;0.12995760000000003;0.33164618890609016;0.08470204694745306;0.12385112103273092;0.000017306465726373577;0.0000034928017334215527;0.0000019223899217201828;0.00010128;0.00005064
74;0.3405538;0.09369616;0.13226480000000002;0.33563828173875293;0.08546193955889599;0.12568251141964973;0.000017343544058514135;0.0000035307057784655356;0.000001957222090841729;0.00010128;0.00005064
75;0.3445474;0.09369616;0.13391280000000003;0.33961943312203907;0.08621349752651919;0.12751012161059908;0.00001736371614524073;0.000003572587166876959;0.0000019954370644548526;0.00010128;0.00005064
76;0.3445474;0.09469072;0.13589040000000002;0.34358605793568925;0.08695604236043093;0.1293328156137011;0.000017523291218864793;0.000003618673573870224;0.000002037428644056495;0.00010128;0.00005064
77;0.3490402;0.09568528000000001;0.13819760000000003;0.34672817653001325;0.08768954371492318;0.1311496715178412;0.000017819160702059597;0.0000036688158213650496;0.000002083026298634062;0.00010128;0.00005064
78;0.35253460000000003;0.09667984000000002;0.13968080000000002;0.35012181717787544;0.08842028248460106;0.13295997252750913;0.000017902893801086474;0.0000037222893082369597;0.000002128890991979367;0.00010128;0.00005064
79;0.3565282;0.09800592;0.14165840000000002;0.3535498365353174;0.08914749717551149;0.13476438325827483;0.000018130633980112556;0.0000037793078859419397;0.000002176151708720637;0.00010128;0.00005064
80;0.3605218;0.09916624000000002;0.14380080000000003;0.35708383586735043;0.08987153510659211;0.13656355263360528;0.000018250718647403396;0.000003839778810624717;0.000002225076406807949;0.00010128;0.00005064
81;0.36451540000000004;0.09966352;0.14577840000000003;0.36070220843224227;0.09059159689097217;0.13835872853684994;0.000018487582406795867;0.000003904128645891637;0.000002276332054410966;0.00010128;0.00005064
82;0.3690082;0.10098960000000001;0.14577840000000003;0.3643864673562924;0.09130972209790604;0.14015014398677395;0.000018866359341040432;0.000003972854315046058;0.0000023301240845719883;0.00010128;0.00005064
83;0.3725026;0.10214992;0.14775600000000003;0.3682561236593139;0.09202667746362318;0.1419388724574416;0.00001915247006709842;0.000004045837787407858;0.0000023868196795514524;0.00010128;0.00005064
84;0.37632980000000005;0.10281296000000001;0.15022800000000003;0.37202803107393534;0.09274264225317137;0.14372504968398936;0.00001951641077304197;0.0000041234249255294946;0.000002447475973364034;0.00010128;0.00005064
85;0.3806562;0.10413904000000002;0.15154640000000003;0.3757996123721721;0.09345899578625114;0.14550935882614965;0.000020093576805788068;0.000004205438924221996;0.0000025114889940026018;0.00010128;0.00005064
86;0.38464980000000004;0.10413904000000002;0.15401840000000003;0.37968565744157295;0.09417420763343781;0.14729171366344979;0.0000205799908704878;0.000004291991050522152;0.0000025791218376442197;0.00010128;0.00005064
87;0.38464980000000004;0.10480208000000002;0.15566640000000004;0.3835969537223824;0.09489041761310049;0.14907187502385003;0.0000209625008882446;0.000004383138227713856;0.0000026508415899918706;0.00010128;0.00005064
88;0.38814420000000005;0.10596240000000001;0.15797360000000002;0.38647370966855876;0.09560835540470479;0.1508505723815001;0.00002148938476022556;0.0000044789929917232555;0.000002726638802844279;0.00010128;0.00005064
89;0.3919714;0.10712272;0.15962160000000003;0.3894881722125108;0.0963287545625287;0.15262334598995758;0.000021990234126667195;0.000004578270721646084;0.0000028017389370475854;0.00010128;0.00005064
90;0.3957986;0.10811728000000001;0.1612696;0.39270220346371476;0.09705279583274512;0.15439282156452985;0.000022257527124724675;0.000004681132467361327;0.0000028769890249580393;0.00010128;0.00005064
91;0.39979220000000004;0.1092776;0.16341200000000003;0.3960527571643343;0.09778027786564307;0.15616006975893928;0.000022591637367752144;0.000004787706408958073;0.0000029533261986165656;0.00010128;0.00005064
92;0.403453;0.11060368000000001;0.16538960000000003;0.3995517637103202;0.09851140946753545;0.157925404185738;0.000022837764948767616;0.000004897844463778542;0.0000030312579834957924;0.00010128;0.00005064
93;0.4069474;0.11126672000000001;0.16538960000000003;0.40308799092839687;0.09924575263877596;0.15968934334490023;0.000023239419291477846;0.000005012523597782885;0.000003111415374909859;0.00010128;0.00005064
94;0.410941;0.11226128000000002;0.16720240000000003;0.4065636547451869;0.09998371511164099;0.16145220327602666;0.000023978458379624405;0.00000513108424889518;0.0000031939974780982908;0.00010128;0.00005064
95;0.4144354;0.11309008000000001;0.16934480000000002;0.4102020870063916;0.10072669490672442;0.16321545516742592;0.00002418615864327525;0.000005253233947527381;0.000003278552629192338;0.00010128;0.00005064
96;0.4177634;0.11474768000000002;0.1713224;0.41375996505117957;0.10147324197574147;0.16497705287147807;0.000024346323459602453;0.0000053798061576918505;0.0000033664585031695305;0.00010128;0.00005064
97;0.42159060000000004;0.11474768000000002;0.17346480000000003;0.4172340169142169;0.10222405819737067;0.16673846545118007;0.00002465331818703463;0.000005510180474138576;0.0000034567770032758975;0.00010128;0.00005064
98;0.42159060000000004;0.11524496000000001;0.17544240000000003;0.4207854418318407;0.10298107359462799;0.16849986132568104;0.00002496618572629298;0.00000564382153678476;0.000003549177095519581;0.00010128;0.00005064
99;0.42575060000000003;0.11623952000000001;0.17692560000000002;0.42322833177573843;0.10373898871923252;0.17025704297438055;0.00002519770288308539;0.000005782194401404015;0.0000036438866953498573;0.00010128;0.00005064
100;0.429245;0.11756560000000002;0.17906800000000003;0.42619442844732475;0.10450323124742684;0.1720129206556853;0.0000254368409488319;0.000005922481214122739;0.0000037357398043585804;0.00010128;0.00005064
101;0.4330722;0.11856016;0.18088080000000004;0.429291959676006;0.10527225521635808;0.17376722458235877;0.000025718120919185025;0.0000060648540387883874;0.000003827202413083646;0.00010128;0.00005064
102;0.4365666;0.11955472;0.18285840000000003;0.43258655432493515;0.10604659185793183;0.1755203472820695;0.000026006275489564512;0.000006210967054194019;0.00000391887955329267;0.00010128;0.00005064
103;0.44039380000000006;0.12088080000000001;0.18500080000000002;0.43593361889001647;0.10682517678797196;0.1772729352919873;0.000025904833225810032;0.0000063598350774642975;0.000004011753123508805;0.00010128;0.00005064
104;0.4438882;0.1217096;0.18500080000000002;0.4394404783887297;0.10760935037636249;0.17902476991313834;0.000025957211077473197;0.000006510795841891519;0.0000041060821230492575;0.00010128;0.00005064
105;0.4478818;0.12303568000000001;0.18664880000000003;0.44289497529742916;0.10839828713509944;0.18077753460505067;0.00002620641887828373;0.0000066648789954094215;0.000004202632779359278;0.00010128;0.00005064
106;0.4512098;0.12403024000000001;0.18879120000000002;0.44653225657123147;0.10919139077441752;0.18252925374748113;0.00002631591628965937;0.000006822239025883378;0.000004301167301657671;0.00010128;0.00005064
107;0.4547042;0.12502480000000002;0.19060400000000002;0.4500339376589207;0.1099901629027448;0.1842839919232205;0.000026897974411841542;0.000006982059679190777;0.0000044026449442989065;0.00010128;0.00005064
108;0.458365;0.12502480000000002;0.1927464;0.45352662986050124;0.11079433511115773;0.1860393021948848;0.000027112608590885763;0.000007145320967887494;0.000004506577499727984;0.00010128;0.00005064
109;0.458365;0.12568784000000002;0.194724;0.45705345308118833;0.11160192801627367;0.18779514903959543;0.000027592195647311018;0.000007312964344652892;0.000004612756876831113;0.00010128;0.00005064
110;0.4613602;0.12684816000000002;0.19686640000000002;0.4594287458863711;0.11240631953264951;0.1895505427566464;0.00002745982369987235;0.000007482971574475932;0.000004721329436709244;0.00010128;0.00005064
111;0.46568660000000006;0.12800848;0.19867920000000003;0.4619829587467534;0.11321860258339847;0.19130393640661325;0.000027499932396848344;0.000007656043143283934;0.000004826332069674956;0.00010128;0.00005064
112;0.46868180000000004;0.12950032;0.20082160000000002;0.46512320863369866;0.11403791663943552;0.19305431345245044;0.00002749804280172731;0.000007827564831549782;0.000004928606712835068;0.00010128;0.00005064
113;0.47217620000000005;0.12999760000000002;0.20246960000000003;0.4682325097363861;0.11486078618334737;0.19480407194090393;0.000027463242941085036;0.000008002704259479466;0.000005031391381731306;0.00010128;0.00005064
114;0.47616980000000003;0.13132368;0.20461200000000002;0.47143160805668827;0.11568788613480502;0.19655360484362383;0.00002786591912811486;0.000008180090519370092;0.000005134503562663245;0.00010128;0.00005064
115;0.47916500000000006;0.13231824;0.20461200000000002;0.4749004803663899;0.11651913128064971;0.19830353296832143;0.000027764596568471577;0.000008359322991741628;0.000005238487287704054;0.00010128;0.00005064
116;0.48216020000000004;0.13298128;0.2059304;0.4781753370232153;0.11735276694595638;0.2000532679337923;0.000027781100251673117;0.000008539761535166293;0.000005344853078622111;0.00010128;0.00005064
117;0.4864866;0.13430736000000001;0.20807280000000003;0.48137209216628274;0.11819226634790722;0.2018024941034557;0.0000278247620753945;0.000008719553522621678;0.0000054525554388924776;0.00010128;0.00005064
118;0.4898146;0.13530192000000002;0.2098856;0.48492374548263584;0.11903982260248379;0.2035510765233398;0.00002790422325931965;0.000008903992835339381;0.000005561108772948359;0.00010128;0.00005064
119;0.4934754;0.13530192000000002;0.21186320000000003;0.48840636096501533;0.11988953378845618;0.20529853617805216;0.000028057482418433894;0.000009093834559033267;0.000005672330220338719;0.00010128;0.00005064
120;0.4934754;0.13629648;0.21384080000000003;0.49185990445286387;0.12074162249094332;0.2070482541453841;0.00002944028815755245;0.000009287544464237802;0.000005785977264461747;0.00010128;0.00005064
121;0.4969698;0.13729104;0.21548880000000004;0.49422667503067685;0.12158795776618561;0.20879805235802507;0.00002877022450095767;0.000009484392961376478;0.000005902138314193178;0.00010128;0.00005064
122;0.5006306;0.13845136000000002;0.21763120000000002;0.4969833417648667;0.12244044041599673;0.2105438612319466;0.000028483562862483637;0.000009679619818480203;0.000006014492356712497;0.00010128;0.00005064
123;0.5034594;0.13961168000000002;0.2197736;0.5000318222030593;0.12329941120083134;0.21228786545488043;0.000028611972039835526;0.000009876216342460795;0.000006125672864363072;0.00010128;0.00005064
124;0.5071202;0.140772;0.22158640000000002;0.5030136595991971;0.12416049053641684;0.21403024880053212;0.00002827518657008136;0.000010075890435142074;0.000006237082608029202;0.00010128;0.00005064
125;0.510781;0.14176656;0.22158640000000002;0.5062060153456688;0.1250272587769489;0.21577004479499812;0.000028355805480183063;0.000010276215123689608;0.000006348467708492785;0.00010128;0.00005064
126;0.514109;0.14292688;0.22339920000000002;0.5095348732476666;0.12589808359184107;0.2175083753007125;0.000028114792352876903;0.000010478714044588192;0.000006460998389591065;0.00010128;0.00005064
127;0.5176034;0.14375568000000002;0.22488240000000004;0.5128824746330324;0.12676998281213345;0.21924612348735364;0.00002803468982708526;0.000010683368866739553;0.000006575476756898845;0.00010128;0.00005064
128;0.5205986;0.14491600000000002;0.22751920000000003;0.5162871637642786;0.1276474112686563;0.22098421796258746;0.00002765790813383862;0.000010885657921445883;0.000006692079424653766;0.00010128;0.00005064
129;0.524093;0.14624208000000002;0.22949680000000003;0.5195222423669799;0.12852425058655306;0.22272071963441964;0.000027518610176116325;0.000011090952825490736;0.000006811168847762551;0.00010128;0.00005064
130;0.527421;0.14624208000000002;0.23081520000000003;0.522856017678861;0.12940416297634721;0.22445158220967032;0.000027157776675186785;0.000011296172592204586;0.0000069316260909968615;0.00010128;0.00005064
131;0.527421;0.14673936;0.23279280000000002;0.5261704360338063;0.130286561479947;0.2261849441265798;0.000027312934330477298;0.000011500435203474007;0.000007054601902291632;0.00010128;0.00005064
132;0.530749;0.14856272;0.23460560000000003;0.5283892108728268;0.131155091656275;0.22791274641904105;0.00002725365692828358;0.000011703710047646928;0.000007179679359595491;0.00010128;0.00005064
133;0.5342434;0.14939152;0.23641840000000003;0.5309632108839214;0.13203179585551097;0.2296375928981986;0.000026993163201407118;0.000011909463813383243;0.000007300703279003447;0.00010128;0.00005064
134;0.537405;0.15022032000000002;0.2380664;0.5338411404788455;0.13291385549529156;0.2313575689344596;0.000026616384179997755;0.000012109217226736345;0.000007419995711411001;0.00010128;0.00005064
135;0.5410658;0.15154640000000003;0.24037360000000002;0.5368032129270811;0.13379894687349372;0.23307384392496353;0.000026584808349096747;0.000012305583064811346;0.000007539420116710051;0.00010128;0.00005064
136;0.5442274;0.15220944;0.24218640000000002;0.5399630020845257;0.13468683220002717;0.23478712974807897;0.00002646523570776288;0.000012502369147172684;0.000007659535414140336;0.00010128;0.00005064
137;0.5470562;0.153204;0.24218640000000002;0.5431334981335724;0.13557842551344437;0.23649772365557298;0.000026158162701069095;0.00001269232253622085;0.000007781565806521727;0.00010128;0.00005064
138;0.5508834;0.15386704;0.24416400000000002;0.5461756470641422;0.13646398347891753;0.23820385811521388;0.000026503848680299248;0.00001288758637139204;0.000007905587201156292;0.00010128;0.00005064
139;0.5542114;0.15519312000000002;0.24614160000000002;0.5494358922793375;0.13735689757822495;0.2399079034484456;0.000027039056940597924;0.00001307297106638336;0.00000803126214637554;0.00010128;0.00005064
140;0.5575394;0.15618768000000002;0.24844880000000003;0.5527473037396523;0.13824460838738545;0.24160726306425168;0.000027141628322768113;0.000013262359041420033;0.000008159866246773147;0.00010128;0.00005064
141;0.560701;0.15618768000000002;0.24993200000000002;0.5560474289107603;0.13913033261008625;0.2433033481664775;0.000027264812602025553;0.000013445791362557767;0.000008292232039126684;0.00010128;0.00005064
142;0.560701;0.15718224;0.2519096;0.5592881663416267;0.14001189526074662;0.24499439923654692;0.000027998476659291693;0.000013624833545404593;0.000008428566402233485;0.00010128;0.00005064
143;0.5635298;0.15850832;0.25388720000000004;0.5614798261063493;0.14087388443125778;0.24668196092772365;0.000028061289967231363;0.000013799796226588663;0.00000856897098701302;0.00010128;0.00005064
144;0.566525;0.15933712;0.2553704;0.5638642172581766;0.1417363442382854;0.2483614864064685;0.000028061067663718098;0.000013967529869222912;0.000008707002520413198;0.00010128;0.00005064
145;0.569853;0.16033168;0.2578424;0.5664494734035628;0.14259770460910268;0.2500350696195656;0.000027983832341423208;0.000014121528573033268;0.000008844024504858641;0.00010128;0.00005064
146;0.5735138;0.16149200000000002;0.25932560000000004;0.5692787110237923;0.14345967924176778;0.2517013638073057;0.000027911951497650724;0.0000142743546825776;0.00000898194682573309;0.00010128;0.00005064
147;0.576509;0.16232080000000002;0.2611384;0.5723803421916955;0.14431472393344222;0.25336292060172155;0.000028276515054748354;0.000014430711955217351;0.000009123264911624406;0.00010128;0.00005064
148;0.5795042;0.16364688000000002;0.2611384;0.575435230416556;0.1451668903784819;0.2550192251239832;0.000028615812289593427;0.00001457205482771257;0.000009269740892602454;0.00010128;0.00005064
149;0.5826658;0.16447568;0.26295120000000005;0.5784469656936807;0.14601066843616142;0.25666983143430383;0.000028827457956877505;0.000014711014999883953;0.000009421412530751782;0.00010128;0.00005064
150;0.5858274000000001;0.165636;0.2649288;0.581531253294385;0.14684902474607794;0.2583127045078752;0.00002903000582104393;0.000014845062401807448;0.000009578571536385983;0.00010128;0.00005064
151;0.5888226000000001;0.16646480000000002;0.26641200000000004;0.5846219670705212;0.1476787491074213;0.25994888935611743;0.000029058394878408016;0.000014978016819383546;0.000009742783286230425;0.00010128;0.00005064
152;0.592317;0.16646480000000002;0.268884;0.5876557794678707;0.14849732727647705;0.26157905006336474;0.00002933221448956282;0.000015110017484289767;0.00000991482056079899;0.00010128;0.00005064
153;0.592317;0.16762512000000002;0.27086160000000004;0.5907920560583867;0.14931249136366312;0.2632026210354159;0.00003074334162185781;0.000015236022710141814;0.000010094865336964151;0;0.00005064
154;0.5934818;0.16828816000000002;0.27218000000000003;0.5916075893573942;0.14995449985657053;0.2649550850969971;0.000034436662110457194;0.00001559182400107339;0.000010358941884505651;0;0.00005064
155;0.5894882;0.16928272000000003;0.2741576;0.5926034763641913;0.1506011485038532;0.2666971784481254;0.000034958864600598405;0.000015946851388255177;0.000010604795497812237;0;0.00005064
156;0.5854946000000001;0.17011152000000002;0.27580560000000004;0.591478050314907;0.151249103345632;0.2684318044875014;0.00003504173895078607;0.000016298526113989375;0.000010835749601346136;0;0.00005064
157;0.5813346;0.17127184;0.27761840000000004;0.5893092825718905;0.15188860289364606;0.27014652964850344;0.00003514054685165717;0.000016640191937137818;0.000011038919374733345;0;0.00005064
158;0.5766754000000001;0.17210064000000003;0.278772;0.5862910630615445;0.15254608132485306;0.2718571504755063;0.00003367941946917951;0.000016973750293051773;0.000011212832755724333;0;0.00005064
159;0.5730146;0.17342672;0.278772;0.5827388954128001;0.15318270541320356;0.2735256517730037;0.00003236144098061719;0.000017295717791802365;0.000011356716906337921;0;0.00005064
160;0.5686882;0.17425552000000002;0.28025520000000004;0.5792587175467704;0.15384426439242938;0.27520185400733443;0.000031271106807000126;0.000017609178786313272;0.00001147737106520435;0;0
161;0.5650274;0.1730952;0.2819032;0.5734220344726013;0.1523235308216418;0.2764808534246863;0.00002992372497321644;0.000017874954158454276;0.000011396620447865696;0;0
162;0.5610338;0.17094032;0.2835512;0.5684334763083633;0.15077198392545307;0.27770135896164233;0.000028664314878545854;0.00001808143645407201;0.000011292978843808577;0;0
163;0.5570402;0.17094032;0.28519920000000004;0.5638063573444524;0.1492092899303997;0.2788569707633044;0.000026997939480574918;0.00001822493240671765;0.000011172367117380807;0;0
164;0.5570402;0.16845392;0.2866824;0.5594819658440795;0.14762014955961064;0.2799601026581712;0.000026096803785546503;0.00001830323766078465;0.000011039188901471302;0;0
165;0.5522146;0.16596752;0.28783600000000004;0.5564354223825742;0.1460204256934091;0.28101354485893726;0.000025007202133200395;0.000018308226686617077;0.000010895620729678002;0;0
166;0.549053;0.16364688000000002;0.2888248;0.5529061288517111;0.14442755606858576;0.2820178547694931;0.000024505502237410314;0.000018241263481164418;0.00001074755430801156;0;0
167;0.5450594;0.16149200000000002;0.29014320000000005;0.5494691697217718;0.14283340718491355;0.2829716424325906;0.000023574390735498388;0.00001810461595796952;0.000010593204722032145;0;0
168;0.5412322;0.15917136;0.29096720000000004;0.5459191666774041;0.1412465177310357;0.28387467514576653;0.00002285288190265688;0.000017894270587110517;0.000010434940265252;0;0
169;0.537405;0.15718224;0.2921208;0.5423396878583511;0.13967628437907578;0.2847295055857876;0.00002292373591302661;0.000017600985991248396;0.000010273891350756263;0;0
170;0.5342434;0.15519312000000002;0.2921208;0.5387055158318197;0.13812030581016504;0.28553564557121947;0.000022040208280801547;0.0000172461495488468;0.000010109740578625921;0;0
171;0.5302498;0.15270672000000002;0.2931096;0.5352197082103931;0.13657491914098296;0.28629236064606933;0.000021570359611372614;0.000016837308996336054;0.0000099423102623645;0;0
172;0.526589;0.15088336000000002;0.2939336;0.531634153671306;0.13505564810651158;0.28699693319416314;0.000021185017778751525;0.000016373230853659516;0.000009771710608721914;0;0
173;0.5230946000000001;0.14889424;0.2947576;0.5280534463657467;0.1335598054372475;0.28765470448821595;0.000020824086070870404;0.000015871305925398537;0.000009599730014937022;0;0
174;0.5194338000000001;0.14889424;0.2957464;0.5245106546461757;0.1320886078673178;0.2882630216082926;0.000020477413512568084;0.000015343236705845007;0.000009425734086176834;0;0
175;0.5194338000000001;0.14673936;0.29591120000000004;0.5210071088194375;0.1306421665635393;0.2888239110915396;0.000020475681502419055;0.000014804654850133711;0.000009250560375806006;0;0
176;0.5151074;0.14475024;0.29673520000000003;0.5183320335235932;0.12918649977096697;0.2893422275338169;0.000019978501175815547;0.000014262790591383792;0.000009074772173601917;0;0
177;0.5112802000000001;0.1432584;0.2969;0.515280779771564;0.127777457224665;0.2898184378363936;0.00001996886968858813;0.000013726242320985066;0.00000889920932761425;0;0
178;0.5086178;0.14126928000000002;0.2973944;0.5120691482313843;0.1264041401984448;0.29025226562940004;0.000019840370520449283;0.00001320081771160599;0.000008724880789170923;0;0
179;0.5046242000000001;0.13944592;0.2975592;0.5090097204900209;0.12505546838615728;0.29064234394345023;0.000019865536520504826;0.000012689343392169434;0.000008549337464998416;0;0
180;0.5011298;0.13778832000000002;0.2978888;0.5057226160672126;0.12374402913531139;0.290991110131364;0.00001982750199884156;0.000012189825837884525;0.00000837584272547193;0;0
181;0.49763540000000006;0.13629648;0.2978888;0.5024170084305545;0.12246048580415769;0.29129710663419073;0.00001975243518599852;0.000011709543385357319;0.000008202360178312142;0;0
182;0.49397460000000004;0.13463888000000002;0.29805360000000003;0.4990690412575876;0.12121460166607181;0.2915626303551743;0.000019610026012689575;0.000011240355728391196;0.000008029235484560071;0;0
183;0.49064660000000004;0.13298128;0.29854800000000004;0.49568623530302897;0.11999535753027342;0.29178551985362294;0.00001949542001726242;0.000010801093152468172;0.000007855973938325979;0;0
184;0.48748500000000006;0.13148944;0.2988776;0.4923388993493868;0.11880467306016618;0.29196599803689954;0.00001941648559093604;0.000010383782729341613;0.000007682587420398599;0;0
185;0.48382420000000004;0.13148944;0.2988776;0.48903817730992427;0.11764317521747981;0.29210891351081797;0.00001905926654946373;0.000009988145122796699;0.000007510057336832879;0;0
186;0.48382420000000004;0.12999760000000002;0.2988776;0.48567871949553654;0.11651202385999507;0.2922139592611124;0.0000186760138828907;0.00000961592009500289;0.00000733803453179325;0;0
187;0.48066260000000005;0.12867152;0.2988776;0.4830891270993802;0.1153917458499361;0.292282612599604;0.00001833098493186563;0.000009266991570238992;0.000007166286566819171;0;0
188;0.47750100000000006;0.12734544;0.29904240000000004;0.480385938287073;0.11430164596488349;0.29231905421999077;0.00001799888561984752;0.000008942533479229884;0.000006995763082504883;0;0
189;0.474173;0.1258536;0.2988776;0.4776018020736166;0.11323889430994667;0.2923229963338753;0.000017895754385629276;0.000008637611076892182;0.000006826646219512289;0;0
190;0.4710114;0.12469328000000002;0.2988776;0.47470909813618234;0.11220287486897035;0.2922933368238316;0.00001780341922539365;0.000008354559490191991;0.000006658236378975079;0;0
191;0.4678498;0.12303568000000001;0.2983832;0.47177955215182416;0.11119266182600009;0.2922331278465147;0.000017580054660037033;0.00000809010154505964;0.000006491894687690102;0;0
192;0.46435540000000003;0.1217096;0.2983832;0.4688255995430438;0.11020368942343495;0.29213951966959906;0.00001735077770266066;0.00000784815777512475;0.000006326843063829537;0;0
193;0.4611938;0.12054928000000001;0.29805360000000003;0.4657689534838669;0.10923855744581085;0.2920123749211387;0.000017104184922125475;0.00000762281614356927;0.000006163350316135039;0;0
194;0.4581986;0.11905744000000001;0.29805360000000003;0.46271305445471406;0.10829391285336143;0.29185407416420434;0.00001680102271822968;0.000007414436511495451;0.0000060020487045338204;0;0
195;0.455037;0.11773136000000001;0.29772400000000004;0.4597035248007144;0.10736559670999304;0.2916657983329477;0.000016570824832276823;0.000007222217291656159;0.000005843034983966746;0;0
196;0.45220820000000006;0.11773136000000001;0.29772400000000004;0.456658777251446;0.10646275083148936;0.29144148809355785;0.000016173449340598722;0.000007041119234879683;0.000005685777055555109;0;0
