time;y1;y2;y3;x1;x2;x3;s1;s2;s3;u1
130;0.4119394;0.04429968000000001;0.17000400000000002;0.42210222204164083;0.025730934736471582;0.16133213241684913;0.0000413449666314291;0.000026304752213191564;0.0000011906841461112681;0.00010128
131;0.4086114;0.04446544000000002;0.17099280000000003;0.417787851927705;0.025549973606682902;0.16190470417141345;0.0000402452743432914;0.000026514845292016847;0.0000012630425857242297;0.00010128
132;0.40495060000000005;0.04479696;0.17181680000000002;0.41395945599751;0.02540107469631939;0.16242012352327578;0.00004028403973060888;0.000026722765957512097;0.0000013388546971813077;0.00010128
133;0.4011234;0.04479696;0.17247600000000002;0.41027084813318365;0.02526334394407739;0.16288810606380533;0.000041519335217957376;0.00002691675393201693;0.000001418008133643204;0.00010128
134;0.4011234;0.04496272000000001;0.17330000000000004;0.40631371629753726;0.025117036638853157;0.1633009164045602;0.00004127375540686604;0.000027101276671787077;0.0000014994120392898512;0.00010128
135;0.3974626;0.04546;0.17412400000000003;0.404351245736409;0.025071569170338003;0.16366480394001934;0.000041606289906656584;0.0000272973643960887;0.0000015843555377757073;0.00010128
136;0.3941346;0.045625760000000015;0.17445360000000001;0.40150741410415375;0.02498326868710245;0.16399754400111138;0.0000424501032261686;0.000027502447992346015;0.0000016693629711643463;0.00010128
137;0.3903074;0.04595727999999999;0.17544240000000003;0.3983610546209455;0.024895073336859284;0.1642940437326644;0.000042356020879321213;0.000027727178510949143;0.0000017557299609889472;0.00010128
138;0.38697940000000003;0.04662031999999999;0.17626640000000002;0.3948535481453935;0.02480725903618767;0.16454588433970696;0.00004241643387912503;0.00002794664262887651;0.0000018425748673317486;0.00010128
139;0.3833186;0.04695184000000002;0.17692560000000002;0.39146291880981354;0.024722617480578288;0.16476079390270382;0.00004317642013955738;0.000028121013997791967;0.0000019315072108445005;0.00010128
140;0.3798242;0.04695184000000002;0.17692560000000002;0.38783242723779804;0.02461392796161168;0.16493483905948333;0.000042912623830894336;0.00002825825564798454;0.0000020203951570184974;0.00010128
141;0.37616340000000004;0.047614880000000026;0.17725520000000003;0.38428146586947176;0.024521640296439922;0.16507017386765832;0.00004353298970388969;0.0000284236141088521;0.0000021101167044605695;0.00010128
142;0.37300180000000005;0.047614880000000026;0.17791440000000003;0.38062613778704396;0.0244214138439774;0.16517123205512638;0.00004348999402253898;0.00002857804760300811;0.000002200064088287678;0.00010128
143;0.3698402;0.047780639999999985;0.178244;0.37746694782036133;0.024358533331835706;0.16522247105120516;0.000046879740832374446;0.000028759276515564566;0.0000022891001489083356;0.00010128
144;0.3658466;0.047780639999999985;0.17906800000000003;0.37405023614801075;0.024283755356696347;0.16524458193089428;0.000045873786314286855;0.00002891770322673663;0.0000023802329260479873;0.00010128
145;0.3658466;0.04844367999999999;0.17939760000000002;0.37023733376959916;0.024214276011260888;0.16522636018211184;0.00004494357414430642;0.000029095965323641475;0.000002469469051165841;0.00010128
146;0.3623522;0.04844367999999999;0.17972720000000003;0.3684423581320427;0.024186134196329145;0.16517485300577336;0.00004478330695266358;0.0000292341787664582;0.0000025592642601572163;0.00010128
147;0.3590242;0.04877520000000002;0.18005680000000002;0.36586607053803;0.02414786933624331;0.16510725787925964;0.00004638931570551438;0.000029406086833676293;0.0000026455579652254963;0.00010128
148;0.3565282;0.04894095999999998;0.18038640000000003;0.36272771113201296;0.024091125088590525;0.16500961846996193;0.000045283305974568775;0.000029558816469274145;0.000002729568760860951;0.00010128
149;0.35336660000000003;0.04927248000000001;0.18088080000000004;0.35993806893089875;0.024038600881079765;0.16488316023094018;0.0000451437847014269;0.000029705654182397524;0.0000028128108180382995;0.00010128
150;0.350205;0.04943824000000002;0.18104560000000003;0.3569177985159321;0.02399067038516922;0.16473494974194386;0.00004496438801412628;0.000029866499741374366;0.00000289444630689236;0.00010128
151;0.346877;0.049769759999999996;0.18104560000000003;0.3538381127198393;0.023938343410356364;0.1645564002979418;0.00004487484386577432;0.000030009397602472166;0.0000029735209979475205;0.00010128
152;0.3437154;0.04993552000000001;0.18104560000000003;0.3505938457595714;0.023879050263678914;0.16435388483250285;0.00004548581871657004;0.000030144351780643726;0.0000030514777154157734;0.00010128
153;0.3405538;0.04993552000000001;0.18121040000000002;0.3473517828984108;0.02382525480357091;0.16412371810656765;0.00004530073982009512;0.000030284179681758743;0.0000031274637413683456;0.00010128
154;0.337725;0.0504328;0.18121040000000002;0.34416587209201177;0.02377102550276393;0.16386677702265356;0.00004584688019679883;0.000030419569043817073;0.0000032014844146363638;0.00010128
155;0.3345634;0.0504328;0.18186960000000002;0.3411609232757782;0.02373091130796925;0.1635796338766678;0.00004637199622249639;0.00003056371241146843;0.0000032735119100682775;0.00010128
156;0.3345634;0.050598560000000015;0.1820344;0.3380138643965697;0.02368344723693593;0.16326658400776925;0.00004610346072656488;0.00003069527048166418;0.0000033440176771564217;0.00010128
157;0.3317346;0.05076432000000003;0.1820344;0.33665948487259745;0.02366619350159875;0.16293365118260147;0.00004630509808231611;0.00003082228581262883;0.0000034128745584552944;0.00010128
158;0.328573;0.05093007999999999;0.18219920000000003;0.3345062231026909;0.023635419173312435;0.16259725311096626;0.0000470063447186882;0.00003098513787789296;0.000003476529210235798;0.00010128
159;0.32574420000000004;0.05126160000000002;0.18219920000000003;0.3317287775041679;0.023605626034545732;0.16224733138114822;0.000046467983255119036;0.000031166051834685144;0.000003536310740302597;0.00010128
160;0.3229154;0.05126160000000002;0.1820344;0.3289127912815932;0.023561745815261124;0.16187315443531433;0.00004665059660759707;0.00003132193111376538;0.00000359335634374146;0.00010128
161;0.31992020000000004;0.05142735999999998;0.1820344;0.32615768290843783;0.023522932529229604;0.16148165373021356;0.00004762163036197488;0.0000314891111117998;0.000003649189736053447;0.00010128
162;0.31742420000000005;0.05159311999999999;0.1820344;0.32316225428007933;0.023506728389518245;0.16106881827648523;0.00004664653444738494;0.00003167195809980392;0.0000037023938842578124;0.00010128
163;0.3145954;0.05175888000000001;0.1820344;0.3205008229646662;0.023479292429516182;0.16063618448564387;0.00004766047601333231;0.00003180865726969861;0.0000037536479901333926;0.00010128
164;0.311933;0.05192464000000002;0.1820344;0.31768615359868857;0.02344557122239488;0.16018707632013227;0.00004677156690057332;0.00003194150728214164;0.000003802332462912521;0.00010128
165;0.309021;0.05192464000000002;0.18186960000000002;0.3149248424467384;0.02341625010539846;0.1597220652058318;0.00004683993391266243;0.00003208389783959912;0.000003848354575818578;0.00010128
166;0.306525;0.05192464000000002;0.18121040000000002;0.3120863463972558;0.02337747660848082;0.15923740570397524;0.000047151213200298016;0.00003222251057666714;0.000003891571440388626;0.00010128
167;0.306525;0.05192464000000002;0.18121040000000002;0.3094548249142384;0.02335786249957276;0.15873437458196915;0.00004746490811442984;0.000032384654198064725;0.000003932965613194502;0.00010128
168;0.30386260000000004;0.05192464000000002;0.18104560000000003;0.3083074753146758;0.02334981399488292;0.15821861528958422;0.00004834142342378023;0.00003253021870115185;0.000003972074682718145;0.00010128
169;0.30120020000000003;0.052256159999999996;0.18071600000000002;0.3064256110418093;0.02333583766845406;0.1577085280975301;0.00004989767873471628;0.000032701714085596776;0.000004006522545065849;0.00010128
170;0.2983714;0.05242192000000001;0.18071600000000002;0.30399274444504476;0.023325727567189047;0.15718554561621556;0.0000484653850400319;0.000032882269204940845;0.000004036426585200449;0.00010128
171;0.2958754;0.05242192000000001;0.18038640000000003;0.3013337355009773;0.023305573300306696;0.15665520075739803;0.000048271372139135465;0.00003304450940287768;0.000004064942624454244;0.00010128
172;0.293213;0.05242192000000001;0.18005680000000002;0.29879767405471863;0.023291551036893662;0.1561077700624465;0.00004892625560269618;0.000033206550461267314;0.0000040907041943224504;0.00010128
173;0.2910498;0.05242192000000001;0.18005680000000002;0.2961011641035272;0.023252500319752362;0.1555481332385189;0.00004794639936789499;0.000033350498520104555;0.000004114846192411962;0.00010128
174;0.2880546;0.052587680000000026;0.17972720000000003;0.29371174925882443;0.023229099866695985;0.154972683595429;0.00004796770191407971;0.000033528963722085155;0.0000041367660486726285;0.00010128
175;0.2855586;0.052587680000000026;0.17939760000000002;0.29112911167186123;0.023213318800828404;0.15438953824783264;0.00004957569290468979;0.000033719510806657504;0.000004157085356443355;0.00010128
176;0.2830626;0.052587680000000026;0.17923280000000003;0.28843169323934326;0.02319374711752511;0.15379384989394967;0.000049119343223681384;0.00003390351195133129;0.000004175401270765334;0.00010128
177;0.2805666;0.052587680000000026;0.17873840000000002;0.2858663124696294;0.023184813848278515;0.15318305995550677;0.00004980692146555908;0.00003409152706994837;0.00000419164779192218;0.00010128
178;0.2805666;0.05242192000000001;0.178244;0.2833297825456068;0.02316600740161235;0.15255867135275464;0.000049636464496280425;0.00003426717358929565;0.000004206374046308316;0.00010128
179;0.27856980000000003;0.052587680000000026;0.17791440000000003;0.28218846641369916;0.02317005339216523;0.1519282142730438;0.000048266108088130584;0.000034452870392692546;0.0000042196596560574235;0.00010128
180;0.27607380000000004;0.05242192000000001;0.17742000000000002;0.28061897594634255;0.023162946364601446;0.15130304709926196;0.00004846457109999836;0.00003463109362142201;0.000004228144983761701;0.00010128
181;0.2739106;0.052587680000000026;0.17709040000000004;0.27847219830313;0.02315024423124288;0.15067806052043053;0.000048465454523586565;0.00003481598477567259;0.000004233424585399107;0.00010128
182;0.271581;0.05242192000000001;0.17676080000000002;0.2763432712779445;0.023146811559486287;0.15004794537021482;0.00004814218008106276;0.00003500753413877542;0.000004236715218271207;0.00010128
183;0.26925140000000003;0.052587680000000026;0.17626640000000002;0.27416980406036345;0.023140782861509935;0.14940538442756743;0.00004948650484185481;0.00003519247465842485;0.000004237606861382076;0.00010128
184;0.26675540000000003;0.052587680000000026;0.17593680000000003;0.27174297802616537;0.02314710709617602;0.14875909403241583;0.000048317233440528604;0.00003537912422642884;0.000004238437493097277;0.00010128
185;0.26442580000000004;0.052587680000000026;0.17593680000000003;0.2694668404896923;0.023135097421997725;0.14810611421816824;0.00005108220407801639;0.000035545884751061916;0.000004237653289593364;0.00010128
186;0.2620962;0.052587680000000026;0.1751128;0.2670067700977877;0.023134872943140455;0.14744209652848728;0.00004917941414442772;0.000035724644649433815;0.000004235126968697422;0.00010128
187;0.2596002;0.05242192000000001;0.17445360000000001;0.2646238195914032;0.023134756855546987;0.14677587082381252;0.00004893742264867944;0.00003589905057280372;0.000004231784718010121;0.00010128
188;0.257437;0.052256159999999996;0.17395920000000004;0.26222356369804317;0.023130200849425808;0.14609626995645641;0.00004900339705129812;0.000036069597625299796;0.000004226034506315997;0.00010128
189;0.2556066;0.052256159999999996;0.17346480000000003;0.25987787895184167;0.02312238091102782;0.14541203114128903;0.000048498943082426546;0.00003624124736895724;0.000004220210652898841;0.00010128
190;0.2556066;0.05242192000000001;0.17297040000000002;0.2578653093831817;0.023129349793852304;0.14471789131544105;0.00004891658419992454;0.00003642088337177838;0.000004212559063113074;0.00010128
