x1;x2;x3;dx1;dx2;dx3;y1;y2;y3
0.000224729883156471;0.00101670502845363;-0.000147659626429764;0;0.000165685263896154;0.00016484014900181;0.000224729883156471;0.00101670502845363;-0.000147659626429764
0.000224729883156471;0.00118239029234979;1.71805225720467e-05;0.00155368808108195;0;-8.24200745008774e-05;0.000224729883156471;0.00118239029234979;1.71805225720467e-05
0.000224729883156471;0.00101670502845363;-0.000312499775431518;0.00399519792278217;-8.28426319480768e-05;0;0.000224729883156471;0.00101670502845363;-0.000312499775431518
0.00488579412640233;0.00101670502845363;1.71805225720467e-05;0.00627024118436646;0;0.000494520447005348;0.00488579412640233;0.00101670502845363;1.71805225720467e-05
0.012210323651503;0.00101670502845363;0.000676541118579177;0.00671415206467557;0.000165685263896154;0.000824200745008913;0.012210323651503;0.00101670502845363;0.000676541118579177
0.0190354534362558;0.00134807555624594;0.00166558201258987;0.0059373080241346;0.000248527895844231;0.000824200745008913;0.0190354534362558;0.00134807555624594;0.00166558201258987
0.025028250320429;0.0015137608201421;0.002324942608597;0.00565986372394139;0.000248527895844231;0.000989040894010723;0.025028250320429;0.0015137608201421;0.002324942608597
0.0300222477239068;0.0018451313479344;0.00364366380061132;0.00516046398359364;0.00033137052779228;0.000741780670508035;0.0300222477239068;0.0018451313479344;0.00364366380061132
0.03601504460808;0.00217650187572666;0.00380850394961307;0.00504948626351635;0.000248527895844203;0.000989040894010723;0.03601504460808;0.00217650187572666;0.00380850394961307
0.04050964227121;0.00234218713962281;0.00562174558863276;0.00527144170367091;8.28426319480768e-05;0.00107146096851163;0.04050964227121;0.00234218713962281;0.00562174558863276
0.0451707065144558;0.00234218713962281;0.00595142588663633;0.00521595284363226;8.28426319480768e-05;0.000494520447005348;0.0451707065144558;0.00234218713962281;0.00595142588663633
0.0518293697190927;0.00250787240351896;0.00661078648264346;0.00560437486390274;8.28426319480768e-05;0.000906620819509818;0.0518293697190927;0.00250787240351896;0.00661078648264346
0.0561575008021067;0.00250787240351896;0.00776466752565597;0.0049939974034777;0.000165685263896154;0.0010714609685116;0.0561575008021067;0.00250787240351896;0.00776466752565597
0.061983831106164;0.00283924293131127;0.00875370841966666;0.00521595284363226;0.000248527895844231;0.000989040894010695;0.061983831106164;0.00283924293131127;0.00875370841966666
0.0668113619295258;0.00300492819520742;0.00974274931367736;0.00460557538320722;8.28426319480768e-05;0.0010714609685116;0.0668113619295258;0.00300492819520742;0.00974274931367736
0.0718053593330035;0.00300492819520742;0.0108966303566899;0.00488301968340042;8.28426319480491e-05;0.000989040894010723;0.0718053593330035;0.00300492819520742;0.0108966303566899
0.0758005572557857;0.00317061345910352;0.0117208311016988;0.00471655310328449;0.000165685263896126;0.000989040894010723;0.0758005572557857;0.00317061345910352;0.0117208311016988
0.0814604209797271;0.00333629872299968;0.0128747121447113;0.00521595284363226;8.28426319480768e-05;0.00123630111751338;0.0814604209797271;0.00333629872299968;0.0128747121447113
0.085955018642857;0.00333629872299968;0.0141934333367256;0.00471655310328449;0;0.0010714609685116;0.085955018642857;0.00333629872299968;0.0141934333367256
0.0914484157866825;0.00333629872299968;0.0150176340817345;0.00460557538320722;8.28426319480768e-05;0.000906620819509846;0.0914484157866825;0.00333629872299968;0.0150176340817345
0.0956100802895806;0.00350198398689583;0.0160066749757453;0.00399519792278216;8.28426319480768e-05;0.00131872119201429;0.0956100802895806;0.00350198398689583;0.0160066749757453
0.0997717447924787;0.00350198398689583;0.0176550764657631;0.00455008652316857;0;0.00131872119201426;0.0997717447924787;0.00350198398689583;0.0176550764657631
0.103434009555029;0.00350198398689583;0.0186441173597738;0.00443910880309129;0.000165685263896154;0.00115388104301251;0.103434009555029;0.00350198398689583;0.0186441173597738
0.109260339859086;0.00383335451468814;0.0199628385517881;0.00504948626351634;0.000165685263896154;0.00115388104301251;0.109260339859086;0.00383335451468814;0.0199628385517881
0.113089071201753;0.00383335451468814;0.0209518794457988;0.00427264222297536;-0.000165685263896154;0.0010714609685116;0.113089071201753;0.00383335451468814;0.0209518794457988
0.118582468345578;0.00350198398689583;0.0221057604888113;0.00432813108301401;-0.000165685263896154;0.00140114126651519;0.118582468345578;0.00350198398689583;0.0221057604888113
0.122078266528012;0.00350198398689583;0.0237541619788292;0.00421715336293673;0.000165685263896154;0.00131872119201429;0.122078266528012;0.00350198398689583;0.0237541619788292
0.126073464450795;0.00383335451468814;0.0247432028728399;0.00432813108301401;0.000165685263896154;0.000989040894010695;0.126073464450795;0.00383335451468814;0.0247432028728399
0.131233928434388;0.00383335451468814;0.0257322437668506;0.00432813108301401;0.000165685263896154;0.00131872119201429;0.131233928434388;0.00383335451468814;0.0257322437668506
0.135062659777054;0.00416472504248044;0.0273806452568685;0.00432813108301401;0.000165685263896154;0.00140114126651519;0.135062659777054;0.00416472504248044;0.0273806452568685
0.139057857699837;0.00416472504248044;0.028534526299881;0.00421715336293673;0;0.00123630111751338;0.139057857699837;0.00416472504248044;0.028534526299881
0.14421832168343;0.00416472504248044;0.0298532474918952;0.00421715336293673;8.28426319480491e-05;0.00148356134101607;0.14421832168343;0.00416472504248044;0.0298532474918952
0.147714119865865;0.00433041030637654;0.0315016489819131;0.00416166450289808;0.00033137052779228;0.00131872119201429;0.147714119865865;0.00433041030637654;0.0315016489819131
0.151709317788647;0.004827466098065;0.0324906898759238;0.00410617564285944;0.000248527895844231;0.00115388104301251;0.151709317788647;0.004827466098065;0.0324906898759238
0.156703315192124;0.004827466098065;0.0338094110679381;0.00405068678282081;8.28426319480768e-05;0.00140114126651519;0.156703315192124;0.004827466098065;0.0338094110679381
0.160032646794443;0.00499315136196116;0.0352929724089542;0.00416166450289808;0.000248527895844231;0.00131872119201426;0.160032646794443;0.00499315136196116;0.0352929724089542
0.163861378137109;0.00532452188975346;0.0364468534519666;0.00416166450289808;0.000414213159740356;0.00115388104301248;0.163861378137109;0.00532452188975346;0.0364468534519666
0.169188308700819;0.00582157768144187;0.0376007344949791;0.00421715336293672;0.000248527895844203;0.00123630111751341;0.169188308700819;0.00582157768144187;0.0376007344949791
0.172517640303137;0.00582157768144187;0.0389194556869935;0.00355128704247303;0.000248527895844231;0.00148356134101607;0.172517640303137;0.00582157768144187;0.0389194556869935
0.176512838225919;0.00631863347313033;0.0405678571770113;0.00399519792278216;0.000248527895844231;0.00131872119201429;0.176512838225919;0.00631863347313033;0.0405678571770113
0.179842169828238;0.00631863347313033;0.041556898071022;0.00399519792278216;0.00033137052779228;0.00140114126651519;0.179842169828238;0.00631863347313033;0.041556898071022
0.184503234071484;0.00698137452871489;0.0433701397100417;0.00393970906274352;0.000414213159740356;0.00164840149001785;0.184503234071484;0.00698137452871489;0.0433701397100417
0.188498431994266;0.00714705979261104;0.0448537010510577;0.00382873134266624;0.000165685263896154;0.00140114126651517;0.188498431994266;0.00714705979261104;0.0448537010510577
0.191661297016468;0.0073127450565072;0.046172422243072;0.00366226476255031;0.00033137052779228;0.00123630111751338;0.191661297016468;0.0073127450565072;0.046172422243072
0.195989428099482;0.0078098008481956;0.0473263032860845;0.0037732424826276;0.00033137052779228;0.00164840149001785;0.195989428099482;0.0078098008481956;0.0473263032860845
0.199485226281917;0.00797548611209176;0.0494692252231077;0.00405068678282081;0.000165685263896154;0.00140114126651519;0.199485226281917;0.00797548611209176;0.0494692252231077
0.202981024464351;0.00814117137598791;0.0501285858191149;0.00388422020270488;0.000414213159740356;0.00107146096851163;0.202981024464351;0.00814117137598791;0.0501285858191149
0.208141488447945;0.00880391243157247;0.051612147160131;0.00393970906274353;0.000414213159740356;0.00156598141551695;0.208141488447945;0.00880391243157247;0.051612147160131
0.211137886890031;0.00896959769546862;0.0532605486501488;0.00355128704247302;0.000165685263896154;0.00140114126651517;0.211137886890031;0.00896959769546862;0.0532605486501488
0.214800151652582;0.00913528295936478;0.0544144296931613;0.00366226476255031;0.000165685263896154;0.00123630111751338;0.214800151652582;0.00913528295936478;0.0544144296931613
0.218795349575364;0.00930096822326093;0.0557331508851756;0.00349579818243439;0.000331370527792307;0.00148356134101607;0.218795349575364;0.00930096822326093;0.0557331508851756
0.222124681177682;0.00979802401494939;0.0573815523751934;0.00371775362258896;0.00033137052779228;0.00164840149001788;0.222124681177682;0.00979802401494939;0.0573815523751934
0.225287546199885;0.00996370927884549;0.0590299538652113;0.00366226476255032;0.000248527895844203;0.00131872119201429;0.225287546199885;0.00996370927884549;0.0590299538652113
0.229948610443131;0.0102950798066378;0.060018994759222;0.0037732424826276;0.000248527895844231;0.00131872119201426;0.229948610443131;0.0102950798066378;0.060018994759222
0.233111475465333;0.010460765070534;0.0616673962492398;0.00360677590251167;0.000331370527792307;0.00131872119201429;0.233111475465333;0.010460765070534;0.0616673962492398
0.236607273647768;0.0109578208622224;0.0626564371432506;0.00377324248262761;0.000414213159740356;0.00131872119201429;0.236607273647768;0.0109578208622224;0.0626564371432506
0.240768938150666;0.0112891913900147;0.0643048386332684;0.00355128704247303;0.000497055791688433;0.00140114126651517;0.240768938150666;0.0112891913900147;0.0643048386332684
0.244431202913216;0.0119519324455993;0.0654587196762809;0.0034957981824344;0.000414213159740356;0.00115388104301251;0.244431202913216;0.0119519324455993;0.0654587196762809
0.247261134775187;0.0121176177094954;0.0666126007192934;0.00349579818243438;0.000248527895844203;0.00148356134101607;0.247261134775187;0.0121176177094954;0.0666126007192934
0.251256332697969;0.0124489882372877;0.0684258423583131;0.00371775362258895;0.000414213159740384;0.00173082156451876;0.251256332697969;0.0124489882372877;0.0684258423583131
