x1;x2;x3;dx1;dx2;dx3;y1;y2;y3;u1
0.000514979587005882;-0.000787040000000016;-0.00047899010305224;0.00387423773002386;8.06330375062073e-05;0.000373755199051571;0.000514979587005882;-0.000787040000000016;-0.00047899010305224;0.00010128
0.00924120163005737;-0.000650253548031305;0.000197363772098601;0.00491398605323745;0.000114853408117898;0.000575205987398954;0.00924120163005737;-0.000650253548031305;0.000197363772098601;0.00010128
0.0270383341698683;-0.000176754776465794;0.00220132117217421;0.00556704834853113;0.000132532722640322;0.000803804698847521;0.0270383341698683;-0.000176754776465794;0.00220132117217421;0.00010128
0.0452471783250922;0.000246212967266728;0.00509610168308212;0.00547140116080615;0.000124230054689714;0.000939725263895029;0.0452471783250922;0.000246212967266728;0.00509610168308212;0.00010128
0.0603438485981017;0.000563384479811855;0.0080495314036253;0.00522143291239467;0.000109850695975221;0.000987391655233601;0.0603438485981017;0.000563384479811855;0.0080495314036253;0.00010128
0.0755919405283912;0.000920998049216853;0.0108447316213727;0.00520161614199671;8.92533071549939e-05;0.0010746790461801;0.0755919405283912;0.000920998049216853;0.0108447316213727;0.00010128
0.0920017561360084;0.00116827542534348;0.014185952694361;0.00503203130250481;6.40721500429973e-05;0.00119875858337461;0.0920017561360084;0.00116827542534348;0.014185952694361;0.00010128
0.106928822436221;0.00128775732852074;0.0181052038904734;0.00470989653082292;5.99699448202257e-05;0.00124485531800958;0.106928822436221;0.00128775732852074;0.0181052038904734;0.00010128
0.119769504571033;0.00144215161506029;0.0219487898183913;0.00462747364400167;8.90161217915605e-05;0.00122526559268991;0.119769504571033;0.00144215161506029;0.0219487898183913;0.00010128
0.13396060174965;0.00173668533075074;0.0252679442794152;0.00466404984114232;0.000132325905726119;0.00128345929183518;0.13396060174965;0.00173668533075074;0.0252679442794152;0.00010128
0.148629190297533;0.00222541982007406;0.029214162272961;0.00446580708192292;0.000166966693611161;0.00139070263677666;0.148629190297533;0.00222541982007406;0.029214162272961;0.00010128
0.161479171059551;0.00272851454823143;0.0339020553930589;0.00422014581694177;0.000204476541890959;0.00139200479579907;0.161479171059551;0.00272851454823143;0.0339020553930589;0.00010128
0.173182304686676;0.00333830798187144;0.0378257264343559;0.00423876382636751;0.000256968649934405;0.001363287376112;0.173182304686676;0.00333830798187144;0.0378257264343559;0.00010128
0.186514682310535;0.00423279464871942;0.0416857452508896;0.00425664229968748;0.000295325153837206;0.00142359451118347;0.186514682310535;0.00423279464871942;0.0416857452508896;0.00010128
0.199805784866249;0.00518282010671722;0.0462810048065829;0.00404971085639581;0.000302712581514963;0.00145855106467308;0.199805784866249;0.00518282010671722;0.0462810048065829;0.00010128
0.210927425376934;0.0060583618605742;0.0508044587341162;0.00393147707129494;0.000307615304586531;0.00141034999992448;0.210927425376934;0.0060583618605742;0.0508044587341162;0.00010128
0.222513529984871;0.00695653846658654;0.0547144339572087;0.00401566168289502;0.000326009421600823;0.00140233623816322;0.222513529984871;0.00695653846658654;0.0547144339572087;0.00010128
0.235306516000847;0.00800916186691269;0.0588818182260376;0.00396258651107633;0.00033720831215921;0.00147000844222417;0.235306516000847;0.00800916186691269;0.0588818182260376;0.00010128
0.247189138343337;0.0090353896416655;0.0635808336459462;0.00376492998188722;0.000338972636407836;0.00149062362707212;0.247189138343337;0.0090353896416655;0.0635808336459462;0.00010128
0.257467067712001;0.00998136678787767;0.0681124978584745;0.00375298259317468;0.000355006383083494;0.00145327248824017;0.257467067712001;0.00998136678787767;0.0681124978584745;0.00010128
0.269035397138266;0.0111234473410123;0.0721540834919068;0.00383513318465283;0.000366091996133746;0.00146687210302535;0.269035397138266;0.0111234473410123;0.0721540834919068;0.00010128
0.281184824340861;0.0122737892102757;0.0766826243329498;0.00371304581538128;0.000360664037168639;0.00149964260956018;0.281184824340861;0.0122737892102757;0.0766826243329498;0.00010128
0.291883793433019;0.0132386754766321;0.0814360630215847;0.00354878343918591;0.000379095552416423;0.00144793525941219;0.291883793433019;0.0132386754766321;0.0814360630215847;0.00010128
0.301775972846445;0.0143946783520785;0.0855991163568944;0.00359714930680519;0.000420696245125899;0.0013914073836961;0.301775972846445;0.0143946783520785;0.0855991163568944;0.00010128
0.313192481115046;0.0158246199503013;0.089437412847641;0.00361892091321289;0.000433382577171217;0.00144354487445466;0.313192481115046;0.0158246199503013;0.089437412847641;0.00010128
0.324420550309854;0.0170784443745679;0.0940487069128624;0.0034465692633534;0.000435275152710876;0.00149500482276882;0.324420550309854;0.0170784443745679;0.0940487069128624;0.00010128
0.333909994473891;0.0183010550143241;0.0988077824890685;0.00336112700937631;0.00046920211445451;0.00144323327452397;0.333909994473891;0.0183010550143241;0.0988077824890685;0.00010128
0.34383683290862;0.0198075012043749;0.102788177356683;0.00345802456246625;0.000504668943918083;0.00140634214993028;0.34383683290862;0.0198075012043749;0.102788177356683;0.00010128
0.354792486650797;0.0214277162465751;0.106912260972622;0.00343480598582365;0.000493678372294405;0.00145462558188384;0.354792486650797;0.0214277162465751;0.106912260972622;0.00010128
0.365294808359181;0.0229064337835346;0.111504936210543;0.00322562887818888;0.000453287444168156;0.00147845644292446;0.365294808359181;0.0229064337835346;0.111504936210543;0.00010128
0.374149680480589;0.0241161492264942;0.116030825809577;0.00312936621765354;0.000438518934626073;0.00144186702078271;0.374149680480589;0.0241161492264942;0.116030825809577;0.00010128
0.383330293204345;0.0254349625732763;0.120140169708612;0.00321024593845239;0.000445862550709304;0.00143421364268925;0.383330293204345;0.0254349625732763;0.120140169708612;0.00010128
0.393649158361098;0.0268612283278328;0.124396296825065;0.00316475039793385;0.000429399307746444;0.001474730338462;0.393649158361098;0.0268612283278328;0.124396296825065;0.00010128
0.403124491915258;0.0281267505357778;0.129063965915877;0.00299957377607928;0.000394472095408233;0.00146025395714207;0.403124491915258;0.0281267505357778;0.129063965915877;0.00010128
0.411201224402019;0.0291793880316021;0.133492477670516;0.00303938358004889;0.000378615804145723;0.00140300581683789;0.411201224402019;0.0291793880316021;0.133492477670516;0.00010128
0.42052327751116;0.0303809852350943;0.137246012279484;0.00320877613653867;0.00036458299823239;0.00143719070324149;0.42052327751116;0.0303809852350943;0.137246012279484;0.00010128
0.431008851806342;0.0314596513167797;0.141760007080974;0.00316649557867972;0.000339640391143915;0.00150292775534923;0.431008851806342;0.0314596513167797;0.141760007080974;0.00010128
0.440213955714547;0.0324045469214632;0.146672712198811;0.00300711789478833;0.000328917529040076;0.00145396946033665;0.440213955714547;0.0324045469214632;0.146672712198811;0.00010128
0.448554683889684;0.0333679560359094;0.150685365435189;0.00301274542568624;0.000335509427253899;0.00139384053148253;0.448554683889684;0.0333679560359094;0.150685365435189;0.00010128
0.457959301967356;0.0344460783411909;0.154677722515936;0.00304230089953836;0.000335168446090408;0.0014206856552275;0.457959301967356;0.0344460783411909;0.154677722515936;0.00010128
0.467459703616041;0.0354044920970791;0.159209101292578;0.00293583737308459;0.000332367075365574;0.00142470217932332;0.467459703616041;0.0354044920970791;0.159209101292578;0.00010128
0.475646007893631;0.0363996079833557;0.163528374346032;0.00288397604113896;0.000333934115551553;0.00137564123793284;0.475646007893631;0.0363996079833557;0.163528374346032;0.00010128
0.484133763426289;0.0374334424860511;0.167357224183829;0.00296542805766371;0.000330836481850864;0.00137346208239472;0.484133763426289;0.0374334424860511;0.167357224183829;0.00010128
0.493643014699004;0.0384014496883184;0.17154708498089;0.00293974322720413;0.000328535906830734;0.00140780940257112;0.493643014699004;0.0384014496883184;0.17154708498089;0.00010128
0.502416346636731;0.0393712447177249;0.175988305597127;0.00280905052364103;0.000334641655321152;0.00138127192880868;0.502416346636731;0.0393712447177249;0.175988305597127;0.00010128
0.510172393625409;0.0403871063335638;0.180040184859457;0.00280346980896055;0.000337304812710606;0.00132896845800272;0.510172393625409;0.0403871063335638;0.180040184859457;0.00010128
0.518800781903211;0.0414634957911441;0.183782917985916;0.00284498916168585;0.000322891614964376;0.0013450174131344;0.518800781903211;0.0414634957911441;0.183782917985916;0.00010128
0.527823149417606;0.0423435803566968;0.187906617234713;0.00273198250060026;0.000318090225583455;0.00138925593105187;0.527823149417606;0.0423435803566968;0.187906617234713;0.00010128
0.535589568106311;0.0432777836255146;0.19230021580999;0.00261918427738422;0.000343831448956185;0.00137388781376008;0.535589568106311;0.0432777836255146;0.19230021580999;0.00010128
0.542859092858303;0.0443300106558426;0.196295894332584;0.00269800450373795;0.000387419584979295;0.00135397032104463;0.542859092858303;0.0443300106558426;0.196295894332584;0.00010128
0.551566662853781;0.045557317829269;0.200144812261158;0.00273839502220824;0.000411137608542079;0.00140344313176506;0.551566662853781;0.045557317829269;0.200144812261158;0.00010128
0.560080961483476;0.0469392256871551;0.204623667434149;0.00260668447688334;0.000388141870487273;0.00142314448374036;0.560080961483476;0.0469392256871551;0.204623667434149;0.00010128
0.567206087031607;0.0479612036650172;0.209080477870915;0.00254966993738364;0.000362124509476104;0.00135724341814794;0.567206087031607;0.0479612036650172;0.209080477870915;0.00010128
0.574742735738365;0.048991260646917;0.212755004148108;0.00263323626441426;0.000359118991132846;0.00133537178660914;0.574742735738365;0.048991260646917;0.212755004148108;0.00010128
0.558644689860615;0.056177363004666;0.238717142615464;-0.00406882259182963;0.000379075171696012;0.000940964086117713;0.558644689860615;0.056177363004666;0.238717142615464;0
0.545880220193493;0.0574398549214402;0.241283896613724;-0.00407372311704496;0.000360807400827736;0.000865402763670642;0.545880220193493;0.0574398549214402;0.241283896613724;0
0.533298276199544;0.0583881609454008;0.243945940955671;-0.00384549725343351;0.000340545812107876;0.000779171750448046;0.533298276199544;0.0583881609454008;0.243945940955671;0
0.522352746256569;0.0593829396509191;0.24625681877156;-0.00362639178913999;0.000346504998795738;0.000647354560994865;0.522352746256569;0.0593829396509191;0.24625681877156;0
0.512185457889827;0.0604691250185048;0.247937565521459;-0.00362329033577153;0.000347769688773897;0.000526041545009519;0.512185457889827;0.0604691250185048;0.247937565521459;0
0.500739344255433;0.0615365235730472;0.249404853290493;-0.00359309896267441;0.000324964838114166;0.000443651097274557;0.500739344255433;0.0615365235730472;0.249404853290493;0
0.489757662480467;0.0624901533160671;0.250648170073049;-0.00342558358164322;0.000281981628316924;0.000371533482457877;0.489757662480467;0.0624901533160671;0.250648170073049;0
0.480410157030214;0.0632826096782425;0.251751595969578;-0.00339274266991765;0.000208179553558156;0.000283969735130092;0.480410157030214;0.0632826096782425;0.251751595969578;0
0.47007863959251;0.0639813937580521;0.252480920170598;-0.00346727351464421;6.53635489907947e-05;0.000189318314914589;0.47007863959251;0.0639813937580521;0.252480920170598;0
0.459054578800134;0.0640159536195028;0.252940747051206;-0.00334478723737738;-0.000116858509603662;0.000108762213876597;0.459054578800134;0.0640159536195028;0.252940747051206;0
0.449197440647085;0.0633328415928053;0.253168168782826;-0.00310430898841108;-0.000246980751158895;4.07985966416151e-05;0.449197440647085;0.0633328415928053;0.253168168782826;0
0.440848692076685;0.06244085908344;0.253261523637191;-0.00305595445798543;-0.000293182843935943;-3.81369110726406e-05;0.440848692076685;0.06244085908344;0.253261523637191;0
0.431380659692678;0.0614804612499217;0.253101610409743;-0.00308686464801193;-0.000279027905195606;-0.000139392228482746;0.431380659692678;0.0614804612499217;0.253101610409743;0
0.421648889980229;0.0606660159539832;0.252539469173991;-0.00294162175706749;-0.000253052186727381;-0.000231608473494293;0.421648889980229;0.0606660159539832;0.252539469173991;0
0.413266509764207;0.0600536687204698;0.251681295889765;-0.00277142111660063;-0.000264595761235614;-0.000282728887427133;0.413266509764207;0.0600536687204698;0.251681295889765;0
0.405570904372765;0.0591970999236079;0.250810233158432;-0.00278060636719421;-0.000286896211251063;-0.000320329826595953;0.405570904372765;0.0591970999236079;0.250810233158432;0
0.396767926822507;0.0581871026783171;0.249902058298181;-0.00277165588416049;-0.000258430571412961;-0.000391442783810224;0.396767926822507;0.0581871026783171;0.249902058298181;0
