x1;x2;x3;dx1;dx2;dx3;u1;u2
0.00103977481533367;-6.61330096302152e-07;-7.51643439549144e-05;0.000572429532382312;-1.19450277732473e-07;-3.35944842272768e-05;0.00010128;0
0.0296788196226998;0.0011840159112981;0.00257608970330228;0.00539476844274663;0.000143345274251448;0.000794872613715184;0.00010128;0
0.0893194883909769;0.00272536677009951;0.0132583055280195;0.00502473839449344;9.3834415450023e-05;0.00109948386281269;0.00010128;0
0.141931901157384;0.00334792795564906;0.0268975803404502;0.00455203765504467;0.000115412476092485;0.00126468243280719;0.00010128;0
0.190112490346791;0.0054765484877023;0.0423004916359038;0.00414635701660632;0.000343560121443007;0.00132814204532097;0.00010128;0
0.235127991900629;0.00893425709684765;0.0584066600853634;0.00391134184633221;0.000242366991854244;0.00142450066163703;0.00010128;0
0.277140072444422;0.0126838435566486;0.0745934424919963;0.00365889135403796;0.000417664931053684;0.00139942228719879;0.00010128;0
0.316732613274742;0.0174473966651061;0.0904054472169187;0.00347498800678175;0.000612692476092486;0.00139208182852076;0.00010128;0
0.354567485348313;0.0230246937619538;0.106441236410266;0.00332180533261156;0.000537758814450451;0.00135563815684742;0.00010128;0
0.39078559131524;0.0284091347257486;0.122342367168534;0.00315642026418317;0.000474865274251449;0.00140292469364019;0.00010128;0
0.424708051449089;0.033118826338358;0.138069003155774;0.00305987670038627;0.000656179367635006;0.00134283459368534;0.00010128;0
0.458610760644609;0.0378755188144505;0.154221527781427;0.00294973441669077;0.000407290326748147;0.00139053188328578;0.00010128;0
0.49105115020967;0.0420375829031524;0.169782234911985;0.00290071080801385;0.000424517750343932;0.00137309667387309;0.00010128;0
0.521789532750597;0.0467185050524967;0.184918390800573;0.00268069773225277;0.000554986238046243;0.0013323190977933;0.00010128;0
0.552139126054298;0.0509210479556491;0.200687246016536;0.00262421475703045;0.000399094947503301;0.00143530206571532;0.00010128;0
0.575376156200551;0.0550245691411986;0.215683373840672;4.80945134675448e-05;0.000282845806304707;0.00134072794346921;0;0
0.547413454116636;0.0586855084877023;0.229079960805288;-0.00383593860041598;0.000509320121443009;0.00103120736160889;0;0
0.505879177439849;0.0623412605320533;0.23817133362081;-0.00355360409806216;0.000321651290542957;0.000654179428117352;0;0
0.468105276218949;0.0600821715122977;0.243191488714645;-0.00326666192611985;-0.000294885927747721;0.000204658588694839;0;0
0.432743418778474;0.0570317532299005;0.244116140974402;-0.00298205054572559;-0.000299236564794386;-4.14037207659423e-05;0;0
