x1;x2;x3;dx1;dx2;dx3;u1
0.491870857606937;0.0525456843815769;0.253370961177454;-0.00382246485896098;-7.01101161420872e-05;0.00021667285695498;0
0.454490060349588;0.0523158598496101;0.254546753190287;-0.00347589617582111;-3.62493239946943e-05;6.56666820081364e-06;0
0.42183090760786;0.0519041596330205;0.252622773477727;-0.00298943298389964;-8.27094733769976e-05;-0.000236939704107875;0
0.391605321941142;0.0512442035786586;0.248428598574777;-0.00282115291278245;-8.13546285677522e-05;-0.000414446157830733;0
0.363687953821134;0.0503090831355994;0.241911294830868;-0.0026248005483443;-0.000114043093324419;-0.000634860759980843;0
0.337837455161227;0.0487615473911948;0.233867483361395;-0.00241272041259211;-0.000132637109532992;-0.000689801136905865;0
0.314052493641823;0.0471444367463264;0.224400837297584;-0.00224680986460235;-0.000170519432626491;-0.000831503864029332;0
0.291923708237409;0.0447822887857785;0.213762145074222;-0.00206567366089055;-0.000282768182046686;-0.000947637246484057;0
0.271445656453691;0.0418159726455535;0.202284252339441;-0.00191274514248119;-0.000298572685954443;-0.00095007377311554;0
0.252075744515914;0.0385715026529948;0.190300206359656;-0.00171954784787787;-0.000339543346236648;-0.00100014352531524;0
0.234170737015203;0.0351829068465781;0.17799257756497;-0.00168207753502678;-0.000284742234391504;-0.00098357983090952;0
0.217185837728812;0.0316096994624789;0.165850201770397;-0.00155344573389374;-0.000341254117115088;-0.000976099767271671;0
0.201007590264426;0.0278909978718601;0.153808183774239;-0.00146054433705625;-0.000370197288799397;-0.000949897638220287;0
0.185506413404954;0.0242682996249053;0.141668655408348;-0.00142715622906983;-0.000376206179389067;-0.000986845134401088;0
0.170803758345453;0.0202318801340849;0.130149951078215;-0.00129762589279192;-0.000340515972951452;-0.00088284617841794;0
0.156668390288074;0.0168522807654786;0.118931892238316;-0.00130519496109166;-0.000316232125759708;-0.000903169162007569;0
0.142981866575583;0.0140594066993396;0.108142094053696;-0.00124706844129457;-0.000102796236779775;-0.00079180645606422;0
0.12982971380493;0.0171440943884571;0.0983341245831862;-0.00116673646836468;0.000509939666118085;-0.000741019521992764;0
0.117451747371527;0.0211720397470292;0.08954450977581;-0.00110490670404954;0.000210291091817087;-0.000615051417445875;0
0.10605387453219;0.0225044371292985;0.0822313981903282;-0.00100870685279164;2.3092933790176e-05;-0.000577051266889506;0
0.0954105720687626;0.0219577341946861;0.0748848081371214;-0.000897726289523532;-3.87198138448279e-05;-0.000527573414940391;0
0.0857153454863902;0.0205649509698534;0.0681296695544003;-0.000845768422606322;-0.000185865349413634;-0.000586529112381245;0
0.0766737771556179;0.0187649558413266;0.0614709366990798;-0.000745275374958998;-0.000177984339669049;-0.000516766612794588;0
0.0684488521418656;0.0160912415928053;0.0551459172980029;-0.000669019141113461;-0.000211386790650112;-0.000540988579780494;0
0.0606462347861709;0.0135390875982945;0.0487612669979549;-0.000690998296258759;-0.000269470820947743;-0.0005244838110703;0
0.0532373689488217;0.0107326366511693;0.04251590641732;-0.000599778128284087;-0.000303926742403723;-0.000583517050962871;0
0.0464797148853712;0.00772554720721908;0.0366141586202122;-0.0006442779094794;-0.00033496153746326;-0.000504357077986572;0
0.0399360415594477;0.00432560491455997;0.0308832481257313;-0.000552855904334994;-0.000318539149061124;-0.000456997930297343;0
0.0336713379850519;0.0022999749026432;0.0255193993045339;-0.000515308886812893;-4.10280209950206e-05;-0.000396633199069397;0
0.0280332119291926;0.00218575073528058;0.0210011208729531;-0.000494544326831988;-1.39938809558351e-05;-0.00033559874903798;0
0.0227065353215818;0.00206358679123603;0.0168594297027677;-0.000432978819730302;-1.27388847490392e-05;-0.000356457278804585;0
0.0179463626147529;0.00193294023547123;0.0132679297702675;-0.000387355622478009;-2.37265953174804e-05;-0.000283823767782292;0
0.0138276294738062;0.00144694863853997;0.010246073502528;-0.00027231396965402;-1.69610542655595e-05;-0.000217210475646497;0
0.0103783460208603;0.00112952304993225;0.00760384911128437;-0.000239540534890323;-1.54675826808805e-05;-0.000233454631189278;0
0.00741154091806429;0.00105586741570533;0.0055275485447286;-0.000208684988802739;-3.04366804247857e-05;-0.000184769752911029;0
0.00470685592926155;0.00087056000000002;0.00337600499129734;-0.000176993086131539;-4.5393208837637e-06;-0.000150728789884662;0
0.00286822333597831;0.000692200642765095;0.00198645630241038;-0.000120281445347778;-1.38940323533947e-05;-6.77476339922605e-05;0
0.00170589827491073;0.000564976356618686;0.000960587130138777;-8.28689025515095e-05;-6.0951355004919e-05;-3.08959006046459e-05;0
0.00135044596190736;0.00122032825824201;0.00153280062486645;-1.66586606770833e-05;1.38465627549111e-05;3.68184360567923e-05;0
0.00128045561644354;0.00121898228732825;0.00183718420854415;3.407216362767e-05;-1.08892647194497e-05;2.1711463041393e-05;0
0.00138562764695631;0.00120207999999999;0.00185296178776734;6.97488495101295e-06;0;1.4783351435824e-05;0
0.0138527769749715;0.00185518345641434;0.00343689898818598;0.00265775007520027;0.000191755805390021;0.000536235486116934;5.064e-05
0.0395903240713031;0.00303792118215311;0.00929290156837322;0.00212662515991194;8.49589135899051e-05;0.000559652680772548;5.064e-05
0.0621922622694031;0.00358832889159731;0.0153980010697365;0.00182571604611463;5.5258974575294e-05;0.0006077052872741;5.064e-05
0.082227983033407;0.00398165610445974;0.0219725408444649;0.00168808625964542;-3.7591830454476e-07;0.000536975073750733;5.064e-05
0.0998863070243781;0.00426672038378387;0.0284861048349105;0.00167465506319109;0.000102794152192313;0.000634481516091436;5.064e-05
0.116402653736357;0.00558160675940394;0.0353102676819039;0.00162730792417154;0.000196794795059536;0.000674798016043018;5.064e-05
0.131532439007301;0.00727524244779402;0.0424695595159421;0.00154867189060182;0.000190604148597613;0.000793775396975407;5.064e-05
0.145757912149843;0.00931804927479529;0.0497720058518191;0.00150349502156152;0.000204216535849483;0.000808736953902621;5.064e-05
0.158911995689106;0.0112079151059152;0.0569882523484863;0.00140802924091663;0.000248729766046177;0.000796054766188846;5.064e-05
0.171369857992409;0.0134876898324791;0.064003450735729;0.0013021380735225;0.00023881661885349;0.00073964858499731;5.064e-05
0.183155608582891;0.0160428592982721;0.0711636920264219;0.00120132401261247;0.000209314974290328;0.000770027119374864;5.064e-05
0.194886590094003;0.018121260911815;0.077973237472014;0.00112033752071808;0.00018797734669988;0.000657340541171086;5.064e-05
0.20595826960834;0.0203390840044369;0.0843354435764242;0.000918033671080287;0.000210650049239921;0.000630642994857364;5.064e-05
0.216119521172309;0.0226463672351935;0.0908211574179667;0.000814324770379488;0.000249602803690054;0.000547425459544421;5.064e-05
0.226119340764476;0.0251592422983025;0.0971738644481154;0.000981934517537725;0.000229818055828761;0.00057453484037033;5.064e-05
0.235485764106175;0.0278065996994233;0.103242111971561;0.000931933182989148;0.000189810724837595;0.000536240988834827;5.064e-05
0.244634312785212;0.029699418468766;0.108740286197168;0.000979010910853367;0.000195182466559043;0.000588761379918992;5.064e-05
0.253041603558241;0.031545693778703;0.114224919256118;0.000957871538498689;0.00021914545266695;0.000574668519258845;5.064e-05
0.261519812127157;0.0329698920678236;0.119419631003585;0.000939285982403448;0.000125409271643839;0.000562246686684073;5.064e-05
0.269643621730477;0.0341488838964386;0.124517551880235;0.00078657650649766;0.000119973911976122;0.000580842967918313;5.064e-05
0.277294304703347;0.0349590120678236;0.129446691203984;0.000752865837349181;8.43847008339255e-05;0.000529486679663127;5.064e-05
0.284756745810201;0.0357331695343624;0.134156484225228;0.0007275894162031;6.4398467867606e-05;0.000462592699140757;5.064e-05
0.292248836483017;0.0369676773989415;0.138599883045081;0.000580277636111015;0.000104230941427162;0.000384623204457701;5.064e-05
0.298932495257755;0.0381991217289493;0.143125698572258;0.000566788181215527;0.000121131144167945;0.000466078949051874;5.064e-05
0.305849848108357;0.0394260896370298;0.147531104101962;0.000653930256936219;0.000142330144982945;0.000354321451945194;5.064e-05
0.3019273547934;0.0409000152204233;0.15158399196236;-0.0027021151854964;0.000139403152599672;0.000304940580173302;0
0.276745603597335;0.0418936401845617;0.15340888911023;-0.00262568360937449;0.0001149198271077;8.72986404140685e-06;0
0.253543607837249;0.0425643445327486;0.152573951777929;-0.00231534392733262;2.27525623781866e-05;-0.000264641445432673;0
0.232745773960331;0.0426466193208838;0.149833648161875;-0.00201859547179406;-3.06561915871389e-06;-0.000399283522113936;0
0.213902710797753;0.0425658182344737;0.145318594149654;-0.0016995149669651;-4.75351776170127e-05;-0.000573998579367574;0
0.197018400404145;0.0417864680156642;0.139189411903303;-0.00140358673695287;-7.40752242698664e-05;-0.000662919162187636;0
0.181512614245543;0.0405170577930081;0.132562960718031;-0.00122833798419447;-0.000145116885461635;-0.000639905947726616;0
0.167703592280759;0.0386198298887742;0.125120998614322;-0.00117607743960563;-0.000186760706363559;-0.000665002280895208;0
0.154760864551534;0.0362768803128319;0.117190482464899;-0.00122135642107185;-0.000257529529133667;-0.000686656074484121;0
0.142719668753358;0.0338355069042598;0.109555176830806;-0.00120813808092554;-0.000288560155018262;-0.000754910233014355;0
0.131464431284167;0.0313567083534903;0.102026959756567;-0.00114771027644517;-0.000266984089205734;-0.000773590237303431;0
0.120955493861611;0.0289942037424827;0.0943388109765104;-0.00110535258927745;-0.000270187151291124;-0.000822829596925853;0
0.110939873834656;0.026351622053036;0.0869765423967722;-0.00108462353446963;-0.000265928793674861;-0.000769300187916294;0
0.101609854746762;0.0236677313793267;0.0800932882397153;-0.000971058916684669;-0.000310676506422723;-0.000789082340247951;0
0.0927044270678042;0.0209697442096377;0.0732781812533961;-0.00087170494601331;-0.000294949095931616;-0.000762245571936243;0
0.0841648751010181;0.018899106833511;0.0664382029514758;-0.000779827919534182;-0.000186103824791523;-0.000676731587120324;0
0.076143446062605;0.0168411727952409;0.0600778973941648;-0.000702851441955088;-0.00018102928822945;-0.000558863852130803;0
0.0686506717580808;0.0149272557744244;0.0539624922721153;-0.000638826694139297;-0.000165123789026269;-0.000472853092363799;0
0.0613293742960226;0.0130428459735705;0.0482924744763559;-0.000698813685766249;-0.000128874929890537;-0.000518901262661471;0
0.0543499851920103;0.0113802861619051;0.0429865942009372;-0.000678385292529581;-0.000224263620340576;-0.000574967470296811;0
0.0481608870487055;0.00922461622895703;0.0378352830545741;-0.000696172593803376;-0.000190643145675285;-0.000478171774647207;0
0.042167887237808;0.0067972981940727;0.0330177880629867;-0.000610287582732044;-0.000250660146652595;-0.000498160005928089;0
0.0366448907332958;0.00445012372281928;0.0282256048482695;-0.000578734622324953;-0.000193768172978484;-0.00049125404205623;0
0.03124157637414;0.00393995632559843;0.0241241039316897;-0.000553471481774169;3.74291179758551e-06;-0.000445851551010026;0
0.0263005899980924;0.00377961123357247;0.0204599901435295;-0.000497798903597971;3.68206027281113e-06;-0.000382995554794138;0
0.0217322554196344;0.0036667014705611;0.0172015300371499;-0.000419147721968216;-3.25270827954299e-05;-0.000377213067647614;0
0.0177608770085481;0.00332588620786281;0.0142409090167609;-0.000334976586262751;-2.467504523972e-06;-0.000309611053893308;0
0.0142698371558249;0.00307958839944803;0.011664311979924;-0.00026492321101379;3.28224008949761e-06;-0.000229696019890577;0
0.0112521762488619;0.00300509617520847;0.0095077817057268;-0.000253688460642982;-1.86718286150438e-05;-0.000201194906654913;0
0.00863767326964267;0.00286115370172502;0.00736354576581894;-0.000302563275108032;-1.47370172504536e-06;-0.000165926766623986;0
0.0061761435534045;0.00268741075879055;0.00585665176977751;-0.000208564224026733;-6.9750439729416e-05;-0.000129275609467682;0
0.00445532890139979;0.00252280594355071;0.00462513308605869;-0.000141459928048723;-7.88241249803472e-06;-0.000164284068793878;0
