time;y1;y2;y3;u1;u2
71;0.32408020000000004;0.09220432;0.12682640000000003;0.00010128;0.00005064
72;0.327741;0.09220432;0.12929840000000004;0.00010128;0.00005064
73;0.3320674;0.09303312;0.13127600000000003;0.00010128;0.00005064
74;0.3363938;0.09386192000000002;0.13275920000000002;0.00010128;0.00005064
75;0.340221;0.09502224000000001;0.13473680000000002;0.00010128;0.00005064
76;0.3445474;0.09585104;0.13654960000000002;0.00010128;0.00005064
77;0.348541;0.0968456;0.13654960000000002;0.00010128;0.00005064
78;0.348541;0.09817168000000001;0.13869200000000004;0.00010128;0.00005064
79;0.3523682;0.09900048;0.14066960000000003;0.00010128;0.00005064
80;0.3563618;0.09982928000000002;0.14248240000000004;0.00010128;0.00005064
81;0.3605218;0.10082384;0.14462480000000003;0.00010128;0.00005064
82;0.3641826;0.10198416000000002;0.14660240000000002;0.00010128;0.00005064
83;0.3683426;0.10198416000000002;0.14874480000000004;0.00010128;0.00005064
84;0.3721698;0.10281296000000001;0.15105200000000002;0.00010128;0.00005064
85;0.375997;0.10397328;0.15253520000000004;0.00010128;0.00005064
86;0.37965780000000005;0.10513360000000002;0.15467760000000003;0.00010128;0.00005064
87;0.3838178;0.10596240000000001;0.15665520000000002;0.00010128;0.00005064
88;0.38781140000000003;0.10629392000000001;0.15665520000000002;0.00010128;0.00005064
89;0.38781140000000003;0.10778576000000001;0.15863280000000002;0.00010128;0.00005064
90;0.39130580000000004;0.10828304;0.16061040000000001;0.00010128;0.00005064
91;0.395133;0.1092776;0.16242320000000002;0.00010128;0.00005064
92;0.39879380000000003;0.11076944;0.1644008;0.00010128;0.00005064
93;0.4024546;0.11192976000000002;0.16637840000000004;0.00010128;0.00005064
94;0.4069474;0.11192976000000002;0.16835600000000003;0.00010128;0.00005064
95;0.4102754;0.11259280000000002;0.17016880000000004;0.00010128;0.00005064
96;0.4137698;0.11391888;0.17247600000000002;0.00010128;0.00005064
97;0.41743060000000004;0.1142504;0.17428880000000002;0.00010128;0.00005064
98;0.4214242;0.11557648000000001;0.17626640000000002;0.00010128;0.00005064
99;0.4247522;0.1167368;0.17626640000000002;0.00010128;0.00005064
100;0.4247522;0.11773136000000001;0.17791440000000003;0.00010128;0.00005064
101;0.42857940000000005;0.11856016;0.18005680000000002;0.00010128;0.00005064
102;0.43257300000000004;0.11988624;0.18186960000000002;0.00010128;0.00005064
103;0.4360674;0.12054928000000001;0.18384720000000002;0.00010128;0.00005064
104;0.4393954;0.12154384000000001;0.1858248;0.00010128;0.00005064
105;0.4430562;0.12154384000000001;0.18763760000000002;0.00010128;0.00005064
106;0.44704980000000005;0.12303568000000001;0.1896152;0.00010128;0.00005064
107;0.45037780000000005;0.12403024000000001;0.19159280000000004;0.00010128;0.00005064
108;0.454205;0.12502480000000002;0.19324080000000002;0.00010128;0.00005064
