time;y1;y2;y3;u1;u2;x1;x2;x3
18;0.09736020000000001;0.0030254399999999904;0.015586400000000056;0.00010128;0;0.08717758497919667;0.0018171712241119792;0.013648713570466273
19;0.102685;0.0030254399999999904;0.015586400000000056;0.00010128;0;0.09243794087152943;0.0018744519366667189;0.014739475592207578
20;0.102685;0.0028596799999999756;0.016575200000000012;0.00010128;0;0.09763933621462315;0.0019281251754150511;0.015855506953359935
21;0.10800980000000002;0.0030254399999999904;0.01822320000000005;0.00010128;0;0.10263701557830003;0.0019820599578639153;0.016997964898498297
22;0.11350100000000002;0.003191200000000005;0.019541600000000048;0.00010128;0;0.1075793641745934;0.0020358361565253028;0.018163656458434724
23;0.1186594;0.003191200000000005;0.020860000000000045;0.00010128;0;0.1124739558773773;0.0020918646138996157;0.01935129329887923
24;0.1238178;0.003191200000000005;0.022013600000000022;0.00010128;0;0.1173099381513091;0.0021524060836280025;0.020560069707341647
25;0.12914260000000002;0.003191200000000005;0.023661600000000005;0.00010128;0;0.1220927682514397;0.00221843605469733;0.02178886703717015
26;0.13413460000000002;0.003191200000000005;0.024980000000000002;0.00010128;0;0.1268260968827486;0.002292761280545939;0.02303614728743951
27;0.13912660000000002;0.00335696000000002;0.02646320000000002;0.00010128;0;0.13150865999375036;0.002375721508199627;0.02430172470443436
28;0.14428500000000002;0.00335696000000002;0.027946400000000038;0.00010128;0;0.13614161062891822;0.002472843204403389;0.02558348312235946
29;0.1491106;0.00335696000000002;0.029429600000000056;0.00010128;0;0.14074284221598743;0.002580634046269005;0.026880459077505914
30;0.15393620000000002;0.0038542400000000088;0.029429600000000056;0.00010128;0;0.14529956858882506;0.002703492946338123;0.02819364641186377
31;0.15859540000000003;0.0040200000000000236;0.030583200000000033;0.00010128;0;0.14981128722604375;0.002839996903380888;0.02951929636900434
32;0.15859540000000003;0.0040200000000000236;0.03272560000000002;0.00010128;0;0.15428321886933738;0.0029910322503328354;0.030860051815592197
33;0.16358740000000002;0.004351519999999998;0.03371440000000003;0.00010128;0;0.15860252253615664;0.0031619030533218606;0.03221119491014374
34;0.168413;0.004683040000000027;0.03503280000000003;0.00010128;0;0.16290491691376363;0.003346787427738819;0.03357274543499348
35;0.17323860000000002;0.0048487999999999865;0.03668080000000001;0.00010128;0;0.16718958923825136;0.0035470371907897554;0.0349440200041567
36;0.17789780000000002;0.0048487999999999865;0.03832880000000005;0.00010128;0;0.17145817261024396;0.0037604449948363938;0.03632397326396689
37;0.18255700000000002;0.005180320000000016;0.03964720000000005;0.00010128;0;0.1757118004007251;0.003987419051021956;0.0377134969936627
38;0.18671700000000002;0.005346079999999975;0.04129520000000003;0.00010128;0;0.1799491818041271;0.004226989499105113;0.03911171628249652
39;0.19170900000000002;0.00584336000000002;0.04343760000000002;0.00010128;0;0.18416243451055647;0.004480966507051339;0.04051690263660683
40;0.1962018;0.006009119999999979;0.04459120000000005;0.00010128;0;0.1883731961879899;0.0047454402453885255;0.04192926316703152
41;0.20119380000000003;0.0063406400000000085;0.046404000000000056;0.00010128;0;0.19257425240514445;0.0050175293792642656;0.04334881382719973
42;0.20119380000000003;0.0066721599999999825;0.046404000000000056;0.00010128;0;0.1967803879897801;0.005297829208391364;0.04477505165539326
43;0.20535380000000003;0.007003680000000012;0.048216800000000004;0.00010128;0;0.20086307838323275;0.005589885345191754;0.046207505249492145
44;0.20951380000000003;0.007169440000000027;0.049370400000000036;0.00010128;0;0.2049312302426723;0.0058892570548478105;0.047645145683787325
45;0.2143394;0.007666720000000016;0.050853600000000054;0.00010128;0;0.20898589963177708;0.006194282942421233;0.049087482718547834
46;0.21866580000000002;0.00799823999999999;0.05250160000000004;0.00010128;0;0.2130429572924733;0.006504059515623178;0.05053449260271511
47;0.22282580000000002;0.008661279999999993;0.05414960000000002;0.00010128;0;0.2170923672655541;0.006817717465794449;0.05198548652885272
48;0.2276514;0.008661279999999993;0.0557976;0.00010128;0;0.22112729804733447;0.0071365291377537485;0.05344094721703493
49;0.23164500000000002;0.008827040000000008;0.05728080000000002;0.00010128;0;0.22516547157468672;0.007458038616746028;0.05490044792326491
50;0.23580500000000001;0.009324319999999997;0.05876400000000004;0.00010128;0;0.2291874528199006;0.0077832306369782405;0.05636354129381376
51;0.2401314;0.009655840000000027;0.06057680000000004;0.00010128;0;0.23319435462796853;0.008110717891440087;0.05783035191891746
52;0.2446242;0.00998736;0.062224800000000025;0.00010128;0;0.2371890376758524;0.008440773378667615;0.059299930246170966
53;0.2487842;0.010318879999999975;0.062224800000000025;0.00010128;0;0.24118133459366617;0.008773397264575107;0.06077316401637249
54;0.2487842;0.010650400000000004;0.0633784;0.00010128;0;0.2451558189229348;0.009106205899518063;0.062248833381975344
55;0.25327700000000003;0.010981919999999978;0.06552080000000005;0.00010128;0;0.24901548627725997;0.00944279269191676;0.06372740275985421
56;0.257437;0.011644959999999982;0.06700400000000001;0.00010128;0;0.25287322209253843;0.009781494439167801;0.0652076615466696
57;0.2612642;0.011976480000000012;0.06848720000000003;0.00010128;0;0.2567190668398017;0.010122179382164573;0.06668951704224557
58;0.2655906;0.012142240000000026;0.07030000000000003;0.00010128;0;0.26054548594442006;0.010465693210269763;0.06817277710087966
59;0.2697506;0.012142240000000026;0.07161840000000003;0.00010128;0;0.26436621829703505;0.010812453261942382;0.06965742241155927
60;0.27357780000000004;0.012639520000000015;0.07343120000000003;0.00010128;0;0.2681748395077641;0.011162508315037574;0.07114314608328631
61;0.2780706;0.01297103999999999;0.07507920000000004;0.00010128;0;0.2719628676937062;0.011517536696543377;0.07263013335146534
62;0.2820642;0.013136800000000004;0.07623280000000002;0.00010128;0;0.2757499532930649;0.01187577938420461;0.07411751032016978
63;0.2858914;0.013799840000000008;0.07804560000000002;0.00010128;0;0.27952419812723706;0.012237868593547245;0.0756056331702493
64;0.2858914;0.013965600000000022;0.07804560000000002;0.00010128;0;0.2832847693116557;0.012604624830139502;0.07709477787423452
65;0.2900514;0.014794399999999985;0.08002320000000002;0.00010128;0;0.2869342039940285;0.012979324168480808;0.07858421381171891
66;0.294045;0.015291679999999974;0.08150640000000003;0.00010128;0;0.2905778883035879;0.01336003705734583;0.0800730686229247
67;0.29803860000000004;0.015623200000000004;0.08282480000000003;0.00010128;0;0.2942140826824425;0.013747272273088517;0.08156146173628137
68;0.3018658;0.016120479999999993;0.08447280000000001;0.00010128;0;0.29784103312488147;0.014141453200005158;0.08304937305929921
69;0.305693;0.01661775999999998;0.08579120000000004;0.00010128;0;0.30145615556944544;0.014543101186127337;0.0845366595623905
70;0.3100194;0.01661775999999998;0.08727440000000003;0.00010128;0;0.3050598438875502;0.014952067356516344;0.08602336292215214
71;0.313597;0.01694928000000001;0.08908720000000003;0.00010128;0;0.3086620438355554;0.015368489419534235;0.08750951139732902
72;0.3175906;0.017280799999999985;0.09106480000000003;0.00010128;0;0.31224715348056997;0.015792678767584833;0.08899481542508476
73;0.321085;0.01794383999999999;0.09238320000000003;0.00010128;0;0.31582376875510065;0.016224802821660892;0.09047935705315575
74;0.3250786;0.018275360000000018;0.09436080000000002;0.00010128;0;0.3193835433838643;0.016664845094778728;0.09196318258347094
75;0.3287394;0.018772640000000007;0.09436080000000002;0.00010128;0;0.3229367822830871;0.017109634111393355;0.0934459023706027
76;0.3287394;0.01910415999999998;0.09534960000000003;0.00010128;0;0.3264742070338669;0.017562272593225098;0.09492826281613337
77;0.3328994;0.01993296;0.09732720000000003;0.00010128;0;0.32991260076526513;0.018023322149893568;0.09640903656619651
78;0.33656020000000003;0.02043023999999999;0.09881040000000002;0.00010128;0;0.3333510260154812;0.018491067351220573;0.09788827424636327
79;0.33988820000000003;0.021093279999999992;0.10078800000000002;0.00010128;0;0.33677687497236725;0.018963871573877678;0.09936594192263767
80;0.34421460000000004;0.02159055999999998;0.10194160000000002;0.00010128;0;0.3401809724553619;0.01944168397122612;0.10084202473091175
81;0.34770900000000005;0.02159055999999998;0.10358960000000003;0.00010128;0;0.3435892874526131;0.019921104149325235;0.10231661375574606
82;0.3513698;0.022087840000000025;0.10589680000000001;0.00010128;0;0.34698088840240954;0.020402238835955763;0.10378956208526109
83;0.3553634;0.022585120000000014;0.10705040000000002;0.00010128;0;0.35036015333529785;0.02088289462290143;0.10526093661844176
84;0.3590242;0.023082400000000003;0.10820400000000002;0.00010128;0;0.3537337694457481;0.02135978711579904;0.10673060333641488
85;0.3623522;0.023579679999999992;0.11018160000000002;0.00010128;0;0.3570984381511766;0.021829723907309202;0.10819895849971907
86;0.36617940000000004;0.02391120000000002;0.11018160000000002;0.00010128;0;0.36045270038966715;0.022292537332456893;0.10966557759523544
87;0.36617940000000004;0.024574240000000025;0.11166480000000004;0.00010128;0;0.36381013315940225;0.022738614092540188;0.11113078823730986
88;0.3698402;0.025071520000000014;0.11314800000000003;0.00010128;0;0.36703901475525935;0.023226227392813083;0.11259473225974136
89;0.37300180000000005;0.025568800000000003;0.11446640000000002;0.00010128;0;0.3702608579511416;0.02370582921663109;0.1140562656525934
90;0.37699540000000004;0.025900319999999977;0.11644400000000002;0.00010128;0;0.37346928080405245;0.02417853536635213;0.1155157161470952
91;0.3808226;0.02656335999999998;0.11776240000000002;0.00010128;0;0.3766973787802514;0.02463821538658173;0.1169729536554539
92;0.3839842;0.02656335999999998;0.11957520000000002;0.00010128;0;0.37993726251891885;0.025088245153425927;0.1184283264309286
93;0.38781140000000003;0.026729119999999995;0.12105840000000004;0.00010128;0;0.38316525340409024;0.02553162027896677;0.11988192959537972
94;0.3911394;0.027557920000000014;0.12287120000000001;0.00010128;0;0.3864042185731995;0.025965491586680333;0.12133385548076306
95;0.39463380000000003;0.028055200000000002;0.12435440000000003;0.00010128;0;0.38963329165924326;0.026392228608461184;0.12278403217944502
96;0.398461;0.028386719999999976;0.12600240000000001;0.00010128;0;0.3928610382542427;0.026809966205147535;0.12423308172161804
97;0.40212180000000003;0.02888400000000002;0.12600240000000001;0.00010128;0;0.3961000829881473;0.027220597104930116;0.12568061633233044
98;0.40212180000000003;0.02938128000000001;0.12765040000000002;0.00010128;0;0.39933944780643726;0.027619868402094055;0.12712672782480708
99;0.40495060000000005;0.02987856;0.12929840000000004;0.00010128;0;0.40244227082215633;0.02801911203500157;0.12857141714537743
100;0.4087778;0.030375839999999987;0.13061680000000003;0.00010128;0;0.40552490963329996;0.028411422270160486;0.1300139505456244
101;0.4127714;0.03103887999999999;0.13242960000000004;0.00010128;0;0.40862841939227385;0.028794944270788613;0.13145421794819295
102;0.4162658;0.03153615999999998;0.13391280000000003;0.00010128;0;0.4117625280648509;0.02917095956751769;0.13289256992112633
103;0.419261;0.03153615999999998;0.13539600000000002;0.00010128;0;0.41490054773703255;0.029537944704225768;0.13432901444225634
104;0.42242260000000004;0.032033440000000024;0.1367144;0.00010128;0;0.41802492741968633;0.02989722519835271;0.13576401159499887
105;0.42575060000000003;0.03253072000000001;0.13836240000000002;0.00010128;0;0.42114124903058886;0.030250226025440093;0.1371973358975525
106;0.42907860000000003;0.033028;0.14017520000000003;0.00010128;0;0.4242626387969878;0.030597998755940197;0.13862904425755726
107;0.4327394;0.03352527999999999;0.14165840000000002;0.00010128;0;0.42738454986436436;0.030936903905956086;0.1400591741100067
108;0.4357346;0.03402255999999998;0.14165840000000002;0.00010128;0;0.43051967233035293;0.031270948488888284;0.14148786324090343
109;0.4357346;0.03435408000000001;0.14314160000000004;0.00010128;0;0.43364269422802754;0.03160309727301006;0.14291512642222515
110;0.439229;0.03501712000000001;0.14528400000000002;0.00010128;0;0.43665716458794596;0.03194245555492096;0.14434088073015067
111;0.4423906;0.03534863999999999;0.14643760000000003;0.00010128;0;0.4396822480280909;0.032278042224116725;0.14576466291710605
112;0.4460514;0.035680160000000016;0.14841520000000002;0.00010128;0;0.44270140898807214;0.03261189138576908;0.14718662717102285
113;0.44888020000000006;0.03634320000000002;0.14973360000000002;0.00010128;0;0.44573965005311234;0.032938494939839684;0.14860670146466756
114;0.45220820000000006;0.03634320000000002;0.15154640000000003;0.00010128;0;0.4487652615068418;0.03326389394603817;0.1500251591010752
115;0.4557026;0.03684048000000001;0.15270000000000003;0.00010128;0;0.451791455243427;0.03358417808855315;0.1514419367517631
116;0.458365;0.037006240000000024;0.154348;0.00010128;0;0.4548321163767824;0.033889415491554914;0.15285710621643048
117;0.46202580000000004;0.03750352000000001;0.15649040000000003;0.00010128;0;0.457854200920614;0.034201158835690554;0.15427074593294096
118;0.46535380000000004;0.0380008;0.15764400000000003;0.00010128;0;0.46091022345725124;0.03449506706196093;0.1556828612566523
119;0.4681826;0.03882960000000002;0.15764400000000003;0.00010128;0;0.4639839249841108;0.03478533479868294;0.15709394013921724
120;0.4681826;0.038663840000000005;0.15962160000000003;0.00010128;0;0.467042346495678;0.035083913030057146;0.15850379139934487
121;0.4715106;0.03932688000000001;0.16061040000000001;0.00010128;0;0.4698957603916109;0.03542765619672847;0.15991232821948487
122;0.475005;0.03932688000000001;0.16225840000000002;0.00010128;0;0.47277507549862674;0.035760125527209634;0.16131882509838158
123;0.4784994;0.03965839999999998;0.16423600000000002;0.00010128;0;0.47568861865666034;0.0360852972788691;0.16272315804478557
124;0.4814946;0.040321439999999986;0.16538960000000003;0.00010128;0;0.47862302642999766;0.036405550808451245;0.1641257458960945
125;0.4848226;0.040321439999999986;0.16703760000000004;0.00010128;0;0.4815524978712137;0.036724071511363886;0.16552685490349847
126;0.4878178;0.0404872;0.1681912;0.00010128;0;0.4844894494670456;0.03704034478412892;0.1669265131742649
127;0.49081300000000005;0.04098447999999999;0.17016880000000004;0.00010128;0;0.48741504606160585;0.03735576543649518;0.16832484605838272
128;0.49430740000000006;0.04148175999999998;0.17148720000000003;0.00010128;0;0.4903313222343006;0.03767024395093853;0.16972174947653607
129;0.49746900000000005;0.04181328000000001;0.17313520000000002;0.00010128;0;0.49326508944573366;0.03798366320195907;0.1711173000841845
130;0.5006306;0.04197904000000002;0.17313520000000002;0.00010128;0;0.4961946453674861;0.038295244892336135;0.17251178326032313
131;0.5006306;0.04247632000000001;0.17428880000000002;0.00010128;0;0.49911393877551913;0.03860688495061349;0.1739049820589313
132;0.5037922;0.04347087999999999;0.17626640000000002;0.00010128;0;0.5018985079935407;0.038918096894979666;0.17529739935809113
133;0.5071202;0.04347087999999999;0.17742000000000002;0.00010128;0;0.5046891721608574;0.039229261461217475;0.1766876029003166
134;0.5097826000000001;0.04396815999999998;0.17906800000000003;0.00010128;0;0.5074888067931294;0.03954144475087975;0.17807598504569916
135;0.5134434;0.04429968000000001;0.18038640000000003;0.00010128;0;0.5102703101228041;0.03985358583113577;0.1794627230298978
136;0.5161058000000001;0.04429968000000001;0.18219920000000003;0.00010128;0;0.5130730622301622;0.04016980912810129;0.18084781906552372
137;0.519101;0.04463119999999998;0.18368240000000002;0.00010128;0;0.5158619516730815;0.040488113855430795;0.18223145688754916
138;0.5229282000000001;0.04496272000000001;0.1851656;0.00010128;0;0.5186452009074108;0.040810663896105784;0.1836136963823294
139;0.5255906;0.04546;0.18664880000000003;0.00010128;0;0.5214584485481182;0.04114885851555329;0.18499475775262011
140;0.5289186;0.04579152000000003;0.18813200000000002;0.00010128;0;0.5242572965721521;0.04149177911381201;0.186374811057405
141;0.5312482000000001;0.04695184000000002;0.18813200000000002;0.00010128;0;0.5270757295888732;0.04184701399937704;0.18775356472294608
142;0.5312482000000001;0.047283359999999997;0.1896152;0.00010128;0;0.5298698156921111;0.042200875333824446;0.18913214761930028
143;0.5347426;0.04744912000000001;0.19159280000000004;0.00010128;0;0.532514390543466;0.042519477879176294;0.19050948291347114
144;0.537405;0.047614880000000026;0.1920872;0.00010128;0;0.5351914298812299;0.042855636958362926;0.1918851808740503
145;0.540733;0.0479464;0.194724;0.00010128;0;0.5378635138475565;0.04319814488003146;0.19325926340259758
146;0.5430626000000001;0.04844367999999999;0.19587760000000004;0.00010128;0;0.5405678250375922;0.043553605629643014;0.19463207313815226
147;0.5470562;0.04844367999999999;0.19719600000000004;0.00010128;0;0.5432412134830265;0.04391145854641689;0.1960038951180464
148;0.549053;0.04894095999999998;0.19884400000000002;0.00010128;0;0.5459758978752188;0.044281220094026685;0.19737490660155993
149;0.5522146;0.04894095999999998;0.20016240000000002;0.00010128;0;0.5486652615451848;0.044652593956304325;0.19874533100433353
150;0.5550434;0.049769759999999996;0.20197520000000002;0.00010128;0;0.5513676858260258;0.04502976670737345;0.2001149845206399
151;0.5577058;0.0504328;0.2036232;0.00010128;0;0.5540667236429775;0.045411735186138696;0.20148428578487942
152;0.560701;0.050598560000000015;0.2036232;0.00010128;0;0.556761076841261;0.0457954023346133;0.20285338279105714
153;0.560701;0.05076432000000003;0.20510640000000002;0.00010128;0;0.5594554496340246;0.04618257355673219;0.2042223667895851
154;0.5638626;0.05126160000000002;0.20642480000000002;0.00010128;0;0.5620171722884797;0.04656230515633807;0.20559077229473535
155;0.5663586;0.05175888000000001;0.20807280000000003;0.00010128;0;0.5645977103952977;0.04694487045774462;0.2069582668306179
156;0.5688546000000001;0.05192464000000002;0.20972080000000004;0.00010128;0;0.5671649364882401;0.047326728992667225;0.20832511652957444
157;0.5726818;0.052256159999999996;0.21136880000000002;0.00010128;0;0.5697214311665242;0.04770453686920135;0.2096910620594277
158;0.5743458;0.052256159999999996;0.21252240000000003;0.00010128;0;0.5723201037131417;0.04808036580974159;0.21105634707158394
159;0.5773410000000001;0.05325072000000003;0.2143352;0.00010128;0;0.5748685666144236;0.04844857469696096;0.21242112290502785
160;0.5801698;0.05325072000000003;0.21548880000000004;0.00010128;0;0.5774230868988625;0.04880865124357673;0.21378520732537662
161;0.5826658;0.05358224;0.21730160000000004;0.00010128;0;0.5799742460775146;0.049158869724060014;0.2151486057528659
162;0.585661;0.05407951999999999;0.21862000000000004;0.00010128;0;0.5825103812855519;0.049497168431163176;0.2165112881829955
163;0.5878242;0.05457679999999998;0.21862000000000004;0.00010128;0;0.5850502238457564;0.0498218408900705;0.21787313809146105
164;0.5878242;0.055074080000000025;0.22026800000000002;0.00010128;0;0.5875553981918876;0.05013104116362694;0.2192341418745763
165;0.5906530000000001;0.0554056;0.22175120000000004;0;0;0.5899272533628527;0.05042599992754676;0.2205941114069408
166;0.5929826;0.055571360000000014;0.22339920000000002;0;0;0.5863853450803236;0.05102339918608775;0.22193579890102597
167;0.5886562;0.05623440000000002;0.22455280000000002;0;0;0.5835231861352608;0.05155096171006444;0.22324279411193265
168;0.5841634;0.05640016000000003;0.22570640000000003;0;0;0.5806221542391505;0.05204708373169486;0.22451799239921263
169;0.5795042;0.05640016000000003;0.22718960000000002;0;0;0.5775822163411064;0.052485206545975556;0.22576306336959523
170;0.5750114;0.05706319999999998;0.2286728;0;0;0.5743538180013747;0.0528919837775847;0.2269775764401067
171;0.5705186;0.057228959999999995;0.23015600000000003;0;0;0.5709751879733952;0.05323956457321367;0.2281556411101804
172;0.566525;0.057560480000000025;0.23147440000000002;0;0;0.5674546014440213;0.05356742605913346;0.2292989628403124
173;0.562365;0.058057760000000014;0.23279280000000002;0;0;0.5639145495474611;0.053823662222198615;0.23040573903226683
174;0.5585378000000001;0.05838927999999999;0.23279280000000002;0;0;0.56032645205625;0.054042309982503346;0.23147623997079464
175;0.5585378000000001;0.05855504;0.23427600000000004;0;0;0.5567879416044077;0.05419974720790793;0.23250963284822487
176;0.554045;0.05822352000000003;0.23526480000000002;0;0;0.5540296869525921;0.05393984630942416;0.23350634635277223
177;0.5502178;0.057726239999999984;0.23641840000000003;0;0;0.5509999510142974;0.05384969930439946;0.23446451911944516
178;0.5455586;0.057560480000000025;0.23724240000000002;0;0;0.5478167359795919;0.05385220161038086;0.2353879209984231
179;0.540733;0.057228959999999995;0.23773680000000003;0;0;0.5442771585766415;0.05394330135464318;0.23627658380092023
180;0.5360738;0.057228959999999995;0.2380664;0;0;0.5404577551132205;0.05407202070059786;0.2371283187563479
181;0.5314146;0.05673168000000001;0.23922000000000002;0;0;0.5365091718585789;0.05420484361146253;0.23794222181739305
182;0.5270882;0.05656591999999999;0.24004400000000004;0;0;0.5324739057523541;0.05434499508752958;0.23871766770760974
183;0.524093;0.05640016000000003;0.24103280000000002;0;0;0.5284355345410833;0.054482545091044915;0.23945558549478896
184;0.519933;0.05623440000000002;0.24218640000000002;0;0;0.5246101558187922;0.054573919511667034;0.2401551565795014
185;0.5159394;0.05573712000000003;0.24218640000000002;0;0;0.5207640199176139;0.054678001249906766;0.24081766198603524
186;0.5159394;0.055571360000000014;0.24268080000000003;0;0;0.5169308904163351;0.054797117360239456;0.24144428635349438
187;0.5122786;0.055239839999999985;0.24366960000000004;0;0;0.5137870530687508;0.05461932899286158;0.2420354740285687
188;0.5086178;0.055074080000000025;0.2443288;0;0;0.5106308079288805;0.05443684538235131;0.24259279384716767
189;0.5047906;0.054742559999999996;0.2451528;0;0;0.5074275135937144;0.05428170604208366;0.24311563802058747
190;0.5006306;0.054742559999999996;0.24548240000000002;0;0;0.5041482998754011;0.05416056995229297;0.24360481699078726
191;0.4968034;0.054742559999999996;0.24597680000000002;0;0;0.5006816618743472;0.05410536467457234;0.24406089618257404
192;0.4928098;0.05457679999999998;0.24630640000000004;0;0;0.4971731231775501;0.05406171591700338;0.2444835592792089
193;0.4884834;0.05441104000000002;0.2469656;0;0;0.49357922384132596;0.05404645038571333;0.2448725357187832
194;0.4853218;0.05424528000000001;0.24713040000000003;0;0;0.4898773147029925;0.05406865099475752;0.245228496725408
195;0.4814946;0.05407951999999999;0.24762480000000003;0;0;0.48631718702520904;0.054064584363210766;0.2455516880068989
196;0.47716820000000004;0.05407951999999999;0.24762480000000003;0;0;0.482742769905092;0.05408203655676428;0.24584236455942887
197;0.47716820000000004;0.05358224;0.24795440000000002;0;0;0.47904368274018166;0.05415829154637991;0.24610185449476074
198;0.47384020000000004;0.05341647999999999;0.24795440000000002;0;0;0.4761629776846783;0.05398172129793088;0.24632976798698356
199;0.4701794;0.05358224;0.248284;0;0;0.47322277636398336;0.0538331000594064;0.24652968255476196
200;0.46535380000000004;0.05325072000000003;0.24861360000000002;0;0;0.4701512460548918;0.053738942429739874;0.24670159026533112
201;0.46269140000000003;0.052587680000000026;0.24861360000000002;0;0;0.46670922838929185;0.053780102677850446;0.24684431192546302
202;0.459197;0.052587680000000026;0.24861360000000002;0;0;0.463440748756965;0.053776480788652846;0.24695944182293472
203;0.4557026;0.052587680000000026;0.24894320000000003;0;0;0.4601549285780602;0.05378742296685165;0.2470474741374791
204;0.45187540000000004;0.0529192;0.24910800000000002;0;0;0.45685309650881667;0.0538158654869532;0.247108739053831
205;0.44854740000000004;0.05242192000000001;0.24910800000000002;0;0;0.4534577896730443;0.05387876161393203;0.24714285758289553
206;0.4455522;0.05242192000000001;0.24894320000000003;0;0;0.450089988249585;0.05394139597070525;0.24715030999033386
207;0.4413922;0.052256159999999996;0.24894320000000003;0;0;0.4468464479558137;0.053976413802804914;0.2471308145687375
208;0.4413922;0.052256159999999996;0.24861360000000002;0;0;0.4434305138413256;0.05406579762430208;0.24708449088696385
209;0.4382306;0.052256159999999996;0.24861360000000002;0;0;0.4407812844395043;0.05394689728085367;0.24701372435101462
210;0.43523540000000005;0.05192464000000002;0.24844880000000003;0;0;0.43803575831249575;0.05386372140318006;0.24692057292669792
211;0.4322402;0.05175888000000001;0.24844880000000003;0;0;0.4352568700161579;0.05379883549757395;0.24680512079016537
212;0.42857940000000005;0.05175888000000001;0.24795440000000002;0;0;0.43244788046427796;0.05374975522634675;0.2466676097451579
213;0.4254178;0.05175888000000001;0.24795440000000002;0;0;0.429481409832109;0.0537498566850763;0.24650832304477352
214;0.4222562;0.05126160000000002;0.24746;0;0;0.4264902515079697;0.05376063797510472;0.2463268464449436
215;0.41892820000000003;0.05159311999999999;0.24729520000000002;0;0;0.42349207147565776;0.05377076180999698;0.2461235815923833
216;0.4157666;0.05142735999999998;0.24713040000000003;0;0;0.4204439256335475;0.053796569177852104;0.24589827374743076
217;0.412605;0.05093007999999999;0.24663600000000002;0;0;0.4173916911571038;0.05382252947882871;0.24565173346673638
218;0.4094434;0.05126160000000002;0.24663600000000002;0;0;0.41435470033465366;0.05384750703992958;0.2453823404589472
219;0.4094434;0.05126160000000002;0.24630640000000004;0;0;0.411297532225582;0.053874183798567066;0.245091768914547
220;0.4061154;0.05126160000000002;0.24597680000000002;0;0;0.4088282946571342;0.05376078064960595;0.24478020513742121
221;0.4036194;0.05076432000000003;0.24597680000000002;0;0;0.4062322194809979;0.05368114580429085;0.24445073574094472
222;0.4006242;0.05076432000000003;0.24531760000000002;0;0;0.4036580747693191;0.05359804707827823;0.24410279967757
223;0.3974626;0.0504328;0.2451528;0;0;0.4010271570556583;0.05352676874384528;0.24373672108087596
224;0.3939682;0.0504328;0.24416400000000002;0;0;0.3983216558488991;0.053472140502565275;0.24335242349575736
225;0.3908066;0.050267039999999985;0.24399920000000003;0;0;0.395512632923625;0.05343564657659795;0.24294999559670846
226;0.3886434;0.050267039999999985;0.24334000000000003;0;0;0.3926706177232352;0.053399120368918244;0.2425281523829907
227;0.3856482;0.0504328;0.242516;0;0;0.3899468046289348;0.05333740450131409;0.24208793952653895
228;0.382653;0.0504328;0.24218640000000002;0;0;0.38720806547357794;0.05327617863976973;0.2416294885440388
229;0.3798242;0.04993552000000001;0.24218640000000002;0;0;0.38444987951564713;0.053214552237448025;0.24115351900443385
230;0.3798242;0.050267039999999985;0.2411976;0;0;0.3816957961701861;0.05314461315607669;0.2406589522782304
