time;y1;y2;y3;x1;x2;x3;s1;s2;s3;u1
25;0.0013473999999999986;0.0012020799999999943;0.0019080000000000208;0.0012947349133420267;-0.0002282847959083393;-0.0013347420243893613;0.0000033359624439016074;3.990478034146162e-7;6.295418742835561e-7;0.00005064
26;0.007836999999999983;0.0012020799999999943;0.0024024000000000267;0.0030655318092804936;-0.0002282964696219862;-0.0011888308824081627;0.000005820520453401683;6.806345333967296e-7;0.000001169890390478005;0.00005064
27;0.010332999999999981;0.0012020799999999943;0.0024024000000000267;0.005228739654430604;-0.00022844294428690947;-0.0010429923216432023;0.000007911626105051469;9.621851227392437e-7;0.0000017091249081823272;0.00005064
28;0.010332999999999981;0.001699359999999983;0.0028968000000000327;0.007503596426057535;-0.00022838622790375185;-0.0008968177752316325;0.000009589829360002081;0.0000012438510253365346;0.0000022470959842543923;0.00005064
29;0.013328200000000012;0.0020308800000000127;0.003226400000000018;0.009537810633883795;-0.00022832077963052264;-0.0007504555663038045;0.000010879374107773672;0.0000015257544638624252;0.000002783701130520762;0.00005064
30;0.0164898;0.0020308800000000127;0.003720800000000024;0.01171103913351804;-0.00022831419819913811;-0.0006036590889535813;0.000011844184669000978;0.0000018080686718725427;0.0000033187985720820243;0.00005064
31;0.01931860000000002;0.0023623999999999867;0.004709600000000036;0.014043533977828006;-0.00022826357297758823;-0.0004567911820610764;0.000012544886000224753;0.0000020910704015572696;0.000003852139343898082;0.00005064
32;0.022147399999999984;0.0021966400000000275;0.005204000000000042;0.016491388887729205;-0.00022818535269221452;-0.000309605064773888;0.000013043512960803405;0.0000023752169326474586;0.000004383286479579638;0.00005064
33;0.025808200000000003;0.0026939200000000163;0.005863200000000013;0.019015615102771208;-0.00022827001106495034;-0.00016192357729790185;0.000013400530859683717;0.0000026612752565386023;0.000004911502188995997;0.00005064
34;0.027638600000000013;0.0026939200000000163;0.006687200000000004;0.02176229091826072;-0.00022910084657973745;-0.00001421409680163765;0.000013647151624224874;0.0000029505347602342396;0.000005435532936416136;0.00005064
35;0.03096660000000001;0.0028596799999999756;0.007016800000000045;0.024321121071132067;-0.00022922134313398365;0.00013419993388600793;0.000013809169996351868;0.000003245174425776606;0.000005953238175158558;0.00005064
36;0.0332962;0.0028596799999999756;0.008005600000000057;0.027069746775758942;-0.0002293473873178511;0.00028300210132466076;0.000013926611342004843;0.0000035488184428572236;0.000006461039547936935;0.00005064
37;0.03629140000000003;0.0028596799999999756;0.008664800000000028;0.029714347999218682;-0.0002297763863260417;0.0004326648755302115;0.000014016062525515499;0.000003867435082768054;0.000006953015193750093;0.00005064
38;0.038621000000000016;0.0028596799999999756;0.008664800000000028;0.03239891771654727;-0.00023000655126704885;0.0005829913434425415;0.000014071476666518808;0.000004210568335757124;0.00000741969987581353;0.00005064
39;0.038621000000000016;0.0030254399999999904;0.008994400000000013;0.03504423844519446;-0.00023023771164742764;0.0007332820301439022;0.000014105380870285902;0.000004592725936355075;0.000007846688389293703;0.00005064
40;0.04144979999999998;0.003191200000000005;0.00965360000000004;0.0372625047843386;-0.00023031142378347437;0.0008828249895749572;0.000014135087330820883;0.000005034134776430872;0.0000082138766470436;0.00005064
41;0.04361300000000001;0.003191200000000005;0.010642400000000052;0.039578947335261655;-0.00023046603503453926;0.0010330163825655904;0.000014159279194547425;0.00000555891603105599;0.000008497264458826721;0.00005064
42;0.04627540000000002;0.00335696000000002;0.011136800000000058;0.04187010704067409;-0.00023103367275717878;0.001183944102620984;0.000014169375682208093;0.0000061878760226251824;0.000008676239996048796;0.00005064
43;0.0492706;0.00335696000000002;0.011796000000000029;0.04423601093664695;-0.0002311720489594807;0.0013349877896011468;0.000014179700412468173;0.000006925145634555604;0.000008746925316836749;0.00005064
44;0.051766599999999996;0.00335696000000002;0.012290400000000035;0.04668718230323381;-0.0002317775864864567;0.0014868182301405804;0.000014182718299419697;0.000007745341222724958;0.000008734782150354703;0.00005064
45;0.05392980000000003;0.00335696000000002;0.012949600000000006;0.049142484678688;-0.00023247387000504714;0.0016382760240854172;0.000014195360155192028;0.000008595117766830543;0.000008693230977522817;0.00005064
46;0.056093000000000004;0.00335696000000002;0.013608800000000032;0.05154565281544895;-0.00023300823245555607;0.0017895018669457292;0.000014192093367556019;0.000009413858837950469;0.000008682810956620147;0.00005064
47;0.05875540000000001;0.00335696000000002;0.014597600000000044;0.05387958431095369;-0.0002337318506588445;0.0019411589501154545;0.000014195686517616107;0.000010158207337046544;0.000008746748069963272;0.00005064
48;0.061085;0.00335696000000002;0.01509200000000005;0.05629055522334522;-0.00023509342187812645;0.002094045222782616;0.000014196487055950678;0.000010811853424415401;0.0000089012249164209;0.00005064
49;0.06308180000000002;0.0038542400000000088;0.01509200000000005;0.05868322191490121;-0.00023579324889677714;0.002246887321417323;0.000014205137781144145;0.000011379530973139027;0.000009141497950712932;0.00005064
50;0.06308180000000002;0.003688479999999994;0.01591600000000004;0.0609896604269277;-0.00023660918631038898;0.002399694908944858;0.000014213628694459283;0.000011875863448534649;0.000009452818109539652;0.00005064
51;0.06557780000000002;0.003688479999999994;0.016245600000000027;0.06292103832064046;-0.00023664553814590664;0.0025526880869937807;0.000014209114194325995;0.000012317288031453249;0.000009818658697172065;0.00005064
52;0.067741;0.003688479999999994;0.017728800000000045;0.06494040459796155;-0.0002364765557917211;0.002706159010099892;0.000014218209795714306;0.000012718088296099665;0.000010224713405493745;0.00005064
53;0.07023700000000002;0.003688479999999994;0.01822320000000005;0.06699292859268509;-0.00023693697990292186;0.0028599621814482195;0.000014214545587061807;0.000013089347616646508;0.00001065980434256097;0.00005064
54;0.07223380000000001;0.003688479999999994;0.01888240000000002;0.06910009871597751;-0.00023732889232379193;0.0030146498475977384;0.000014210637803188013;0.000013439337574708463;0.00001111566183113496;0.00005064
55;0.07439700000000002;0.003688479999999994;0.019541600000000048;0.07118919343505388;-0.00023752230133934589;0.0031693427453064536;0.00001421381971935511;0.000013773910359291614;0.00001158650325175002;0.00005064
56;0.0767266;0.0038542400000000088;0.020036000000000054;0.07328688270706796;-0.00023808829675269088;0.003324789898894878;0.000014217858219633068;0.000014097201267372666;0.000012068026943074889;0.00005064
57;0.07855700000000002;0.0040200000000000236;0.02118960000000003;0.07544920850369828;-0.00023846878413954847;0.003481057733979359;0.000014222662952889842;0.000014412217604076856;0.000012557317580951175;0.00005064
58;0.08072020000000002;0.0040200000000000236;0.021684000000000037;0.0775612250153746;-0.00023892190770776167;0.00363754334222762;0.000014220529755410852;0.000014721036801756533;0.000013052264547461299;0.00005064
59;0.0828834;0.0040200000000000236;0.022178400000000043;0.07967173745494466;-0.00023919078154858262;0.003794612225722325;0.000014238275963628182;0.000015025196537778957;0.000013551291434624918;0.00005064
60;0.0847138;0.0040200000000000236;0.022178400000000043;0.08178372496464324;-0.00023957354975681362;0.003952575448119716;0.000014250944339675853;0.00001532578332894003;0.000014053216008942013;0.00005064
61;0.0847138;0.0040200000000000236;0.022837600000000013;0.08383204197010818;-0.00023988700285009883;0.004110562073094163;0.000014260048197891312;0.000015623617769647055;0.000014557303621244716;0.00005064
